NAME,INITIAL LP,FIRST ROUND CUT,ROUND OF CUTS,OBJECTIVE VALUE ROOT NODE,BEST SOLUTION,SOLUTION TIME,PRESOLVING TIME,BEST PRIMAL BOUND,GAP,No. OF CUTS GENERATED,No. OF CUTS APPLIED,No. OF CUTS PRESENT IN LP AT THE END,No. OF NODES,RANDOM SEED,CUT SETTING,STATUS,END
neos-3065804-namu.mps.gz,-368972913.8,0,0,-368972913.8,0,11.885447,6.941411,0,0,2668,0,0,1,2,1,optimal,DONE
neos-3065804-namu.mps.gz,-368972913.8,0,0,-368972913.8,0,11.888134,6.922685,0,0,2668,0,0,1,4,1,optimal,DONE
neos-3065804-namu.mps.gz,-368972913.8,0,0,-368972913.8,0,11.802697,6.921826,0,0,2668,0,0,1,8,1,optimal,DONE
neos-3065804-namu.mps.gz,-368972913.8,0,0,-368972913.8,0,11.854697,6.929797,0,0,2668,0,0,1,16,1,optimal,DONE
neos-3065804-namu.mps.gz,-368972913.8,0,0,-368972913.8,0,11.757093,6.919749,0,0,2668,0,0,1,32,1,optimal,DONE
neos-3072252-nete.mps.gz,10257231,10847382.18,66,11241339.65,11820932,18000.09978,0.018661,11820932,0.033384624,63267304,670376,0,10580460,2,1,timelimit,DONE
neos-3072252-nete.mps.gz,10257231,10847382.18,66,11241339.65,11820932,18000.09978,0.019934,11820932,0.033384624,63267304,670376,0,10580460,4,1,timelimit,DONE
neos-3072252-nete.mps.gz,10257231,10847382.18,66,11241339.65,11820932,18000.10973,0.018495,11820932,0.033384624,63267304,670376,0,10580460,8,1,timelimit,DONE
neos-3072252-nete.mps.gz,10257231,10847382.18,66,11241339.65,11820932,18000.11025,0.018361,11820932,0.033384624,63267304,670376,0,10580460,16,1,timelimit,DONE
neos-3072252-nete.mps.gz,10257231,10847382.18,66,11241339.65,11820932,18000.13254,0.018709,11820932,0.033384624,63267304,670376,0,10580460,32,1,timelimit,DONE
neos-3075395-nile.mps.gz,4622580,4919139.465,42,6017035.588,6021720,9.918551,7.043252,6021720,0,8041,42,0,1,2,1,optimal,DONE
neos-3075395-nile.mps.gz,4622580,4919139.465,42,6017035.588,6021720,9.932817,7.047297,6021720,0,8041,42,0,1,4,1,optimal,DONE
neos-3075395-nile.mps.gz,4622580,4919139.465,42,6017035.588,6021720,9.95596,7.083356,6021720,0,8041,42,0,1,8,1,optimal,DONE
neos-3075395-nile.mps.gz,4622580,4919139.465,42,6017035.588,6021720,9.949389,7.055858,6021720,0,8041,42,0,1,16,1,optimal,DONE
neos-3075395-nile.mps.gz,4622580,4919139.465,42,6017035.588,6021720,9.952538,7.058457,6021720,0,8041,42,0,1,32,1,optimal,DONE
neos-3083784-nive.mps.gz,0,0,0,0,0,0.039413,0.031244,0,0,55,0,0,1,2,1,optimal,DONE
neos-3083784-nive.mps.gz,0,0,0,0,0,0.040122,0.032037,0,0,55,0,0,1,4,1,optimal,DONE
neos-3083784-nive.mps.gz,0,0,0,0,0,0.041403,0.032295,0,0,55,0,0,1,8,1,optimal,DONE
neos-3083784-nive.mps.gz,0,0,0,0,0,0.040365,0.031781,0,0,55,0,0,1,16,1,optimal,DONE
neos-3083784-nive.mps.gz,0,0,0,0,0,0.0399,0.031598,0,0,55,0,0,1,32,1,optimal,DONE
neos-3083819-nubu.mps.gz,-6681188,6293450.672,18,6301883.192,6307996,15.290664,0.215277,6307996,0,3002,220,0,1041,2,1,optimal,DONE
neos-3083819-nubu.mps.gz,-6681188,6293450.672,18,6301883.192,6307996,15.352405,0.219934,6307996,0,3002,220,0,1041,4,1,optimal,DONE
neos-3083819-nubu.mps.gz,-6681188,6293450.672,18,6301883.192,6307996,15.366404,0.217058,6307996,0,3002,220,0,1041,8,1,optimal,DONE
neos-3083819-nubu.mps.gz,-6681188,6293450.672,18,6301883.192,6307996,15.325874,0.218509,6307996,0,3002,220,0,1041,16,1,optimal,DONE
neos-3083819-nubu.mps.gz,-6681188,6293450.672,18,6301883.192,6307996,15.399198,0.219333,6307996,0,3002,220,0,1041,32,1,optimal,DONE
neos-3116779-oban.mps.gz,0,0,0,0,0,0.024575,0.031486,0,0,0,0,0,1,2,1,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3116779-oban.mps.gz,0,0,0,0,0,0.025226,0.031836,0,0,0,0,0,1,4,1,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3116779-oban.mps.gz,0,0,0,0,0,0.024973,0.031327,0,0,0,0,0,1,8,1,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3116779-oban.mps.gz,0,0,0,0,0,0.02585,0.032166,0,0,0,0,0,1,16,1,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3116779-oban.mps.gz,0,0,0,0,0,0.024969,0.031313,0,0,0,0,0,1,32,1,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3118745-obra.mps.gz,-14544,253.8333333,24,253.8333333,255,100.074422,0.12285,255,0,126360,14747,0,34481,2,1,optimal,DONE
neos-3118745-obra.mps.gz,-14544,253.8333333,24,253.8333333,255,99.67312,0.12401,255,0,126360,14747,0,34481,4,1,optimal,DONE
neos-3118745-obra.mps.gz,-14544,253.8333333,24,253.8333333,255,99.175924,0.127482,255,0,126360,14747,0,34481,8,1,optimal,DONE
neos-3118745-obra.mps.gz,-14544,253.8333333,24,253.8333333,255,99.60742,0.125826,255,0,126360,14747,0,34481,16,1,optimal,DONE
neos-3118745-obra.mps.gz,-14544,253.8333333,24,253.8333333,255,98.596128,0.125221,255,0,126360,14747,0,34481,32,1,optimal,DONE
neos-3148108-pahi.mps.gz,0,0,0,0,0,3.710018,3.556251,0,0,0,0,0,1,2,1,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3148108-pahi.mps.gz,0,0,0,0,0,3.731988,3.562846,0,0,0,0,0,1,4,1,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3148108-pahi.mps.gz,0,0,0,0,0,3.72166,3.564937,0,0,0,0,0,1,8,1,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3148108-pahi.mps.gz,0,0,0,0,0,3.72467,3.578391,0,0,0,0,0,1,16,1,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3148108-pahi.mps.gz,0,0,0,0,0,3.712882,3.528368,0,0,0,0,0,1,32,1,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3209462-rhin.mps.gz,-216,0,22,-4.62E-14,12,18000.01394,10.117676,12,1.00E+20,336804,962,0,19866,2,1,timelimit,DONE
neos-3209462-rhin.mps.gz,-216,0,22,-4.62E-14,12,18000.02899,11.866828,12,1.00E+20,336673,944,0,19645,4,1,timelimit,DONE
neos-3209462-rhin.mps.gz,-216,0,22,-4.62E-14,12,18000.00575,12.276281,12,1.00E+20,336461,896,0,18695,8,1,timelimit,DONE
neos-3209462-rhin.mps.gz,-216,0,22,-4.62E-14,12,18000.00642,12.391129,12,1.00E+20,335432,727,0,14693,16,1,timelimit,DONE
neos-3209462-rhin.mps.gz,-216,0,22,-4.62E-14,12,18001.02904,12.816639,12,1.00E+20,335447,727,0,14805,32,1,timelimit,DONE
neos-3209519-ruhr.mps.gz,332.85,332.85,47,342.8233333,467.5,797.762079,39.437459,467.5,0,71021,16116,0,61448,2,1,optimal,DONE
neos-3209519-ruhr.mps.gz,332.85,332.85,47,342.8233333,467.5,778.168846,39.839771,467.5,0,71021,16116,0,61448,4,1,optimal,DONE
neos-3209519-ruhr.mps.gz,332.85,332.85,47,342.8233333,467.5,799.651223,40.702575,467.5,0,71021,16116,0,61448,8,1,optimal,DONE
neos-3209519-ruhr.mps.gz,332.85,332.85,47,342.8233333,467.5,767.282172,38.533107,467.5,0,71021,16116,0,61448,16,1,optimal,DONE
neos-3209519-ruhr.mps.gz,332.85,332.85,47,342.8233333,467.5,760.372932,36.30542,467.5,0,71021,16116,0,61448,32,1,optimal,DONE
neos-3214367-sovi.mps.gz,-14000,87865.5762,34,88001.12648,-14000,18000.00087,36.680134,1.00E+20,1.00E+20,27792,237,0,38,2,1,timelimit,DONE
neos-3214367-sovi.mps.gz,-14000,87865.5762,34,-14000,-14000,18000.00912,26.904813,1.00E+20,1.00E+20,27554,120,0,1,4,1,timelimit,DONE
neos-3214367-sovi.mps.gz,-14000,87865.5762,28,87999.57136,-3595,18000.00377,42.038629,1.00E+20,1.00E+20,18727,5251,0,1062,8,1,timelimit,DONE
neos-3214367-sovi.mps.gz,-14000,87865.5762,28,87999.57136,-3375,18000.00146,60.612564,1.00E+20,1.00E+20,13819,3555,0,665,16,1,timelimit,DONE
neos-3214367-sovi.mps.gz,-14000,87865.5762,28,87999.57136,6700,18000.00358,58.327189,1.00E+20,1.00E+20,19478,5499,0,1084,32,1,timelimit,DONE
neos-3216931-puriri.mps.gz,-7600,58939.68262,23,61003.28169,71320,11121.14168,15.9107,71320,0,124850,19662,0,8769,2,1,optimal,DONE
neos-3216931-puriri.mps.gz,-7600,58939.68262,23,61003.28169,71320,10647.16498,12.398669,71320,0,124850,19662,0,8769,4,1,optimal,DONE
neos-3216931-puriri.mps.gz,-7600,58939.68262,23,61003.28169,71320,10690.07752,10.75538,71320,0,124850,19662,0,8769,8,1,optimal,DONE
neos-3216931-puriri.mps.gz,-7600,58939.68262,23,61003.28169,71320,10681.81463,10.456255,71320,0,124850,19662,0,8769,16,1,optimal,DONE
neos-3216931-puriri.mps.gz,-7600,58939.68262,23,61003.28169,71320,10673.09282,10.629562,71320,0,124850,19662,0,8769,32,1,optimal,DONE
neos-3226448-wkra.mps.gz,0,0,3,0,0,18000.00422,0.226229,1.00E+20,1.00E+20,2214,11,0,181,2,1,timelimit,DONE
neos-3226448-wkra.mps.gz,0,0,3,0,0,18000.00321,0.273327,1.00E+20,1.00E+20,2214,11,0,181,4,1,timelimit,DONE
neos-3226448-wkra.mps.gz,0,0,3,0,0,18000.00104,0.224149,1.00E+20,1.00E+20,2214,11,0,185,8,1,timelimit,DONE
neos-3226448-wkra.mps.gz,0,0,3,0,0,18000.00116,0.213428,1.00E+20,1.00E+20,2214,11,0,188,16,1,timelimit,DONE
neos-3226448-wkra.mps.gz,0,0,3,0,0,18000.00079,0.218627,1.00E+20,1.00E+20,2217,17,0,205,32,1,timelimit,DONE
neos-3237086-abava.mps.gz,0,0,18,0,0,18000.05449,21.929003,1.00E+20,1.00E+20,101629,410,0,1,2,1,timelimit,DONE
neos-3237086-abava.mps.gz,0,0,18,0,0,18000.01203,22.763131,1.00E+20,1.00E+20,101629,410,0,1,4,1,timelimit,DONE
neos-3237086-abava.mps.gz,0,0,19,0,0,18000.00932,22.247881,1.00E+20,1.00E+20,101710,449,0,1,8,1,timelimit,DONE
neos-3237086-abava.mps.gz,0,0,19,0,0,18000.02393,22.334799,1.00E+20,1.00E+20,101710,449,0,1,16,1,timelimit,DONE
neos-3237086-abava.mps.gz,0,0,19,0,0,18000.08877,21.510647,1.00E+20,1.00E+20,101710,449,0,1,32,1,timelimit,DONE
neos-3352863-ancoa.mps.gz,27300.42822,27301.07191,2,27301.88058,28800,18000.00182,7.47196,28800,0.051849237,447,28,0,5153,2,1,timelimit,DONE
neos-3352863-ancoa.mps.gz,27300.42822,27301.07191,2,27301.88058,28800,18000.00153,7.53053,28800,0.051849237,447,28,0,5005,4,1,timelimit,DONE
neos-3352863-ancoa.mps.gz,27300.42822,27301.07191,2,27301.88058,28800,18000.00109,7.679761,28800,0.051849237,443,26,0,4521,8,1,timelimit,DONE
neos-3352863-ancoa.mps.gz,27300.42822,27301.07191,2,27301.88058,28800,18000.00364,7.881403,28800,0.051849237,443,26,0,4029,16,1,timelimit,DONE
neos-3352863-ancoa.mps.gz,27300.42822,27301.07191,2,27301.88058,28800,18000.0012,7.971865,28800,0.051849237,443,26,0,4390,32,1,timelimit,DONE
neos-3354841-apure.mps.gz,48560,48680,2,48800,48800,235.666203,228.227889,48800,0,320,2,0,1,2,1,optimal,DONE
neos-3354841-apure.mps.gz,48560,48680,2,48800,48800,235.942774,228.508796,48800,0,320,2,0,1,4,1,optimal,DONE
neos-3354841-apure.mps.gz,48560,48680,2,48800,48800,235.835805,228.381841,48800,0,320,2,0,1,8,1,optimal,DONE
neos-3354841-apure.mps.gz,48560,48680,2,48800,48800,235.178283,227.633331,48800,0,320,2,0,1,16,1,optimal,DONE
neos-3354841-apure.mps.gz,48560,48680,2,48800,48800,234.670653,227.198614,48800,0,320,2,0,1,32,1,optimal,DONE
neos-3372571-onahau.mps.gz,0.354897262,0.356515018,9,0.357001046,0.420151238,18000.00152,0.77926,0.420151238,0.13636449,68980,480,0,3549,2,1,timelimit,DONE
neos-3372571-onahau.mps.gz,0.354897262,0.356515018,9,0.357001046,0.420151238,18000.00138,0.934072,0.420151238,0.142614178,67153,159,0,1803,4,1,timelimit,DONE
neos-3372571-onahau.mps.gz,0.354897262,0.356515018,9,0.357001046,0.420151238,18000.00331,0.873807,0.420151238,0.140921054,67656,243,0,2406,8,1,timelimit,DONE
neos-3372571-onahau.mps.gz,0.354897262,0.356515018,9,0.357001046,0.420151238,18000.00343,0.895698,0.420151238,0.140921054,67656,243,0,2406,16,1,timelimit,DONE
neos-3372571-onahau.mps.gz,0.354897262,0.356515018,9,0.357001046,0.420151238,18000.00421,0.942843,0.420151238,0.142614178,66738,108,0,1406,32,1,timelimit,DONE
neos-3381206-awhea.mps.gz,415.24,415.24,15,449.4938524,453,7.290425,0.31996,453,0,10827,2478,0,230,2,1,optimal,DONE
neos-3381206-awhea.mps.gz,415.24,415.24,15,449.4938524,453,7.263439,0.315203,453,0,10827,2478,0,230,4,1,optimal,DONE
neos-3381206-awhea.mps.gz,415.24,415.24,15,449.4938524,453,7.267038,0.312532,453,0,10827,2478,0,230,8,1,optimal,DONE
neos-3381206-awhea.mps.gz,415.24,415.24,15,449.4938524,453,7.366704,0.312734,453,0,10827,2478,0,230,16,1,optimal,DONE
neos-3381206-awhea.mps.gz,415.24,415.24,15,449.4938524,453,7.429538,0.316628,453,0,10827,2478,0,230,32,1,optimal,DONE
neos-3402294-bobin.mps.gz,-11,0,11,-2.22E-16,0.06725,229.074415,4.506465,0.06725,0,38489,257,0,621,2,1,optimal,DONE
neos-3402294-bobin.mps.gz,-11,0,11,-2.22E-16,0.06725,230.021206,4.54091,0.06725,0,38489,257,0,621,4,1,optimal,DONE
neos-3402294-bobin.mps.gz,-11,0,11,-2.22E-16,0.06725,229.703256,4.396424,0.06725,0,38489,257,0,621,8,1,optimal,DONE
neos-3402294-bobin.mps.gz,-11,0,11,-2.22E-16,0.06725,228.846302,4.493646,0.06725,0,38489,257,0,621,16,1,optimal,DONE
neos-3402294-bobin.mps.gz,-11,0,11,-2.22E-16,0.06725,222.991635,4.535696,0.06725,0,38489,257,0,621,32,1,optimal,DONE
neos-3421095-cinca.mps.gz,36590350,36590350,72,42976300,44269807.68,4016.105538,0.047383,44269807.68,0,8586003,90417,0,6653304,2,1,optimal,DONE
neos-3421095-cinca.mps.gz,36590350,36590350,72,42976300,44269807.68,3790.249685,0.046809,44269807.68,0,8586003,90417,0,6653304,4,1,optimal,DONE
neos-3421095-cinca.mps.gz,36590350,36590350,72,42976300,44269807.68,3606.353551,0.049252,44269807.68,0,8586003,90417,0,6653304,8,1,optimal,DONE
neos-3421095-cinca.mps.gz,36590350,36590350,72,42976300,44269807.68,3869.438748,0.046595,44269807.68,0,8586003,90417,0,6653304,16,1,optimal,DONE
neos-3421095-cinca.mps.gz,36590350,36590350,72,42976300,44269807.68,3716.112766,0.044103,44269807.68,0,8586003,90417,0,6653304,32,1,optimal,DONE
neos-3437289-erdre.mps.gz,0,0,0,0,0,0.149047,0.108702,0,0,0,0,0,1,2,1,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3437289-erdre.mps.gz,0,0,0,0,0,0.124378,0.087332,0,0,0,0,0,1,4,1,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3437289-erdre.mps.gz,0,0,0,0,0,0.146256,0.104133,0,0,0,0,0,1,8,1,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3437289-erdre.mps.gz,0,0,0,0,0,0.156286,0.112809,0,0,0,0,0,1,16,1,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3437289-erdre.mps.gz,0,0,0,0,0,0.12452,0.090225,0,0,0,0,0,1,32,1,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3530903-gauja.mps.gz,163.4801,163.4801,22,163.5049,175,18000.03981,0.159262,175,0.06672309,21215543,3598486,0,2028341,2,1,timelimit,DONE
neos-3530903-gauja.mps.gz,163.4801,163.4801,22,163.5049,175,18000.03258,0.168001,175,0.066675235,21394920,3630097,0,2043450,4,1,timelimit,DONE
neos-3530903-gauja.mps.gz,163.4801,163.4801,22,163.5049,175,18000.03377,0.196405,175,0.066727839,21192138,3594588,0,2026596,8,1,timelimit,DONE
neos-3530903-gauja.mps.gz,163.4801,163.4801,22,163.5049,175,18000.12687,0.16299,175,0.066679691,21383092,3627920,0,2042499,16,1,timelimit,DONE
neos-3530903-gauja.mps.gz,163.4801,163.4801,22,163.5049,175,18000.05446,0.151063,175,0.066897354,20663249,3478599,0,1944636,32,1,timelimit,DONE
neos-3530905-gaula.mps.gz,150.6536,150.6536,20,150.6536,167,18000.0068,0.104653,167,0.105960265,4735885,2111332,0,10450695,2,1,timelimit,DONE
neos-3530905-gaula.mps.gz,150.6536,150.6536,20,150.6536,167,18000.00714,0.111042,167,0.105960265,4754514,2120828,0,10849214,4,1,timelimit,DONE
neos-3530905-gaula.mps.gz,150.6536,150.6536,20,150.6536,167,18000.00504,0.11562,167,0.105960265,4272732,1888525,0,9215056,8,1,timelimit,DONE
neos-3530905-gaula.mps.gz,150.6536,150.6536,20,150.6536,167,18000.00634,0.134523,167,0.105960265,4296535,1897764,0,9243885,16,1,timelimit,DONE
neos-3530905-gaula.mps.gz,150.6536,150.6536,20,150.6536,167,18000.00862,0.123868,167,0.105960265,4735394,2111110,0,10441546,32,1,timelimit,DONE
neos-3555904-turama.mps.gz,-36349.7,-40.95,11,-40.95,-34.7,18000.01409,26.283252,-34.7,0.180115274,59227,2182,0,3090,2,1,timelimit,DONE
neos-3555904-turama.mps.gz,-36349.7,-40.95,11,-40.95,-34.7,18000.00223,43.550418,-34.7,0.180115274,59227,2182,0,2956,4,1,timelimit,DONE
neos-3555904-turama.mps.gz,-36349.7,-40.95,11,-40.95,-34.7,18000.00129,46.733541,-34.7,0.180115274,59227,2182,0,2950,8,1,timelimit,DONE
neos-3555904-turama.mps.gz,-36349.7,-40.95,11,-40.95,-34.7,18000.00185,50.382314,-34.7,0.180115274,59227,2182,0,2998,16,1,timelimit,DONE
neos-3555904-turama.mps.gz,-36349.7,-40.95,11,-40.95,-34.7,18000.00431,30.514182,-34.7,0.180115274,59227,2182,0,3044,32,1,timelimit,DONE
neos-3572885-glina.mps.gz,0,0,0,0,0,28.662349,27.772778,0,0,10288,0,0,1,2,1,optimal,DONE
neos-3572885-glina.mps.gz,0,0,0,0,0,28.770875,27.909976,0,0,10288,0,0,1,4,1,optimal,DONE
neos-3572885-glina.mps.gz,0,0,0,0,0,28.559957,27.697711,0,0,10288,0,0,1,8,1,optimal,DONE
neos-3572885-glina.mps.gz,0,0,0,0,0,28.943295,28.091649,0,0,10288,0,0,1,16,1,optimal,DONE
neos-3572885-glina.mps.gz,0,0,0,0,0,28.780772,27.930368,0,0,10288,0,0,1,32,1,optimal,DONE
neos-3581454-haast.mps.gz,1655,1662.625,43,2043.03308,2295,518.291115,12.701471,2295,0,54712,4874,0,11475,2,1,optimal,DONE
neos-3581454-haast.mps.gz,1655,1662.625,43,2043.03308,2295,515.670129,12.21883,2295,0,54712,4874,0,11475,4,1,optimal,DONE
neos-3581454-haast.mps.gz,1655,1662.625,43,2043.03308,2295,516.03679,12.125424,2295,0,54712,4874,0,11475,8,1,optimal,DONE
neos-3581454-haast.mps.gz,1655,1662.625,43,2043.03308,2295,518.012728,11.953628,2295,0,54712,4874,0,11475,16,1,optimal,DONE
neos-3581454-haast.mps.gz,1655,1662.625,43,2043.03308,2295,519.194132,12.146229,2295,0,54712,4874,0,11475,32,1,optimal,DONE
neos-3592146-hawea.mps.gz,-1.00E+16,7622533.75,24,-1.00E+16,15465800.88,18000.01726,0.263598,15465800.88,0.186367368,489222,58167,0,836751,2,1,timelimit,DONE
neos-3592146-hawea.mps.gz,-1.00E+16,7622533.75,24,-1.00E+16,15465800.88,18000.01799,0.256892,15465800.88,0.186356561,489392,58167,0,856937,4,1,timelimit,DONE
neos-3592146-hawea.mps.gz,-1.00E+16,7622533.75,24,-1.00E+16,15465800.88,18000.01787,0.258665,15465800.88,0.186367368,489222,58167,0,851223,8,1,timelimit,DONE
neos-3592146-hawea.mps.gz,-1.00E+16,7622533.75,24,-1.00E+16,15465800.88,18000.02167,0.244588,15465800.88,0.186367368,489222,58167,0,847966,16,1,timelimit,DONE
neos-3592146-hawea.mps.gz,-1.00E+16,7622533.75,24,-1.00E+16,15465800.88,18000.0195,0.250883,15465800.88,0.186367368,489222,58167,0,853414,32,1,timelimit,DONE
neos-3610040-iskar.mps.gz,15,33.95306728,74,35.41626983,37,2.770366,0.020634,37,0,4237,311,0,197,2,1,optimal,DONE
neos-3610040-iskar.mps.gz,15,33.95306728,74,35.41626983,37,2.737548,0.020836,37,0,4237,311,0,197,4,1,optimal,DONE
neos-3610040-iskar.mps.gz,15,33.95306728,74,35.41626983,37,2.755816,0.02036,37,0,4237,311,0,197,8,1,optimal,DONE
neos-3610040-iskar.mps.gz,15,33.95306728,74,35.41626983,37,2.778867,0.021175,37,0,4237,311,0,197,16,1,optimal,DONE
neos-3610040-iskar.mps.gz,15,33.95306728,74,35.41626983,37,2.778925,0.021399,37,0,4237,311,0,197,32,1,optimal,DONE
neos-3610051-istra.mps.gz,24,45.52291188,30,46.935068,49,1.884963,0.022125,49,0,1306,211,0,192,2,1,optimal,DONE
neos-3610051-istra.mps.gz,24,45.52291188,30,46.935068,49,1.873747,0.021492,49,0,1306,211,0,192,4,1,optimal,DONE
neos-3610051-istra.mps.gz,24,45.52291188,30,46.935068,49,1.870301,0.021306,49,0,1306,211,0,192,8,1,optimal,DONE
neos-3610051-istra.mps.gz,24,45.52291188,30,46.935068,49,1.866358,0.021993,49,0,1306,211,0,192,16,1,optimal,DONE
neos-3610051-istra.mps.gz,24,45.52291188,30,46.935068,49,1.85783,0.022671,49,0,1306,211,0,192,32,1,optimal,DONE
neos-3610173-itata.mps.gz,80,138.5771625,109,146.9110184,148,1.890111,0.059032,148,0,4278,212,0,1,2,1,optimal,DONE
neos-3610173-itata.mps.gz,80,138.5771625,109,146.9110184,148,1.889557,0.058305,148,0,4278,212,0,1,4,1,optimal,DONE
neos-3610173-itata.mps.gz,80,138.5771625,109,146.9110184,148,1.894718,0.058189,148,0,4278,212,0,1,8,1,optimal,DONE
neos-3610173-itata.mps.gz,80,138.5771625,109,146.9110184,148,1.912276,0.058071,148,0,4278,212,0,1,16,1,optimal,DONE
neos-3610173-itata.mps.gz,80,138.5771625,109,146.9110184,148,1.903032,0.060694,148,0,4278,212,0,1,32,1,optimal,DONE
neos-3611447-jijia.mps.gz,43,99.60604063,45,104.1612753,107,1.131336,0.014973,107,0,2249,177,0,143,2,1,optimal,DONE
neos-3611447-jijia.mps.gz,43,99.60604063,45,104.1612753,107,1.133544,0.014106,107,0,2249,177,0,143,4,1,optimal,DONE
neos-3611447-jijia.mps.gz,43,99.60604063,45,104.1612753,107,1.128961,0.013937,107,0,2249,177,0,143,8,1,optimal,DONE
neos-3611447-jijia.mps.gz,43,99.60604063,45,104.1612753,107,1.128665,0.013828,107,0,2249,177,0,143,16,1,optimal,DONE
neos-3611447-jijia.mps.gz,43,99.60604063,45,104.1612753,107,1.129405,0.013795,107,0,2249,177,0,143,32,1,optimal,DONE
neos-3611689-kaihu.mps.gz,37,106.8428343,79,116.4172736,119,1.928536,0.01333,119,0,2673,181,0,21,2,1,optimal,DONE
neos-3611689-kaihu.mps.gz,37,106.8428343,79,116.4172736,119,1.925309,0.012814,119,0,2673,181,0,21,4,1,optimal,DONE
neos-3611689-kaihu.mps.gz,37,106.8428343,79,116.4172736,119,1.926826,0.012617,119,0,2673,181,0,21,8,1,optimal,DONE
neos-3611689-kaihu.mps.gz,37,106.8428343,79,116.4172736,119,1.926995,0.012516,119,0,2673,181,0,21,16,1,optimal,DONE
neos-3611689-kaihu.mps.gz,37,106.8428343,79,116.4172736,119,1.929782,0.013017,119,0,2673,181,0,21,32,1,optimal,DONE
neos-3627168-kasai.mps.gz,954341.0267,954402.1403,78,965571.3981,988585.62,18000.01683,0.074937,988585.62,0.000214743,454660251,3810846,0,17645991,2,1,timelimit,DONE
neos-3627168-kasai.mps.gz,954341.0267,954402.1403,78,965571.3981,988585.62,18000.01662,0.065974,988585.62,0.000210017,466174481,3850546,0,17945069,4,1,timelimit,DONE
neos-3627168-kasai.mps.gz,954341.0267,954402.1403,78,965571.3981,988585.62,18000.01497,0.067165,988585.62,0.00021106,463996930,3841336,0,17881098,8,1,timelimit,DONE
neos-3627168-kasai.mps.gz,954341.0267,954402.1403,78,965571.3981,988585.62,18000.01685,0.066801,988585.62,0.000214169,456131032,3815582,0,17682639,16,1,timelimit,DONE
neos-3627168-kasai.mps.gz,954341.0267,954402.1403,78,965571.3981,988585.62,18000.01621,0.067554,988585.62,0.000214475,455278294,3813016,0,17662963,32,1,timelimit,DONE
neos-3636886-kereu.mps.gz,2010.477804,3144.681844,5,4865.646346,100001768.1,495.745851,6.163773,100001768.1,0,26762,953,0,14209,2,1,optimal,DONE
neos-3636886-kereu.mps.gz,2010.477804,3144.681844,5,4865.646346,100001768.1,492.047112,6.466937,100001768.1,0,26762,953,0,14209,4,1,optimal,DONE
neos-3636886-kereu.mps.gz,2010.477804,3144.681844,5,4865.646346,100001768.1,640.442086,6.03616,100001768.1,0,26762,953,0,14209,8,1,optimal,DONE
neos-3636886-kereu.mps.gz,2010.477804,3144.681844,5,4865.646346,100001768.1,644.303926,7.810643,100001768.1,0,26762,953,0,14209,16,1,optimal,DONE
neos-3636886-kereu.mps.gz,2010.477804,3144.681844,5,4865.646346,100001768.1,645.946608,8.113798,100001768.1,0,26762,953,0,14209,32,1,optimal,DONE
neos-3656078-kumeu.mps.gz,-54826.5,-18078.70858,137,-16941.51912,-12829.6,18000.00393,10.48673,-12829.6,0.221881528,68164,29294,0,673,2,1,timelimit,DONE
neos-3656078-kumeu.mps.gz,-54826.5,-18078.70858,137,-16941.51912,-12829.6,18000.01034,11.438329,-12829.6,0.221881528,66541,28574,0,663,4,1,timelimit,DONE
neos-3656078-kumeu.mps.gz,-54826.5,-18078.70858,137,-16941.51912,-12829.6,18000.0015,10.1971,-12829.6,0.221677796,72194,31514,0,709,8,1,timelimit,DONE
neos-3656078-kumeu.mps.gz,-54826.5,-18078.70858,137,-16941.51912,-12829.6,18000.00082,10.209408,-12829.6,0.221677796,70157,30437,0,692,16,1,timelimit,DONE
neos-3656078-kumeu.mps.gz,-54826.5,-18078.70858,137,-16941.51912,-12829.6,18000.00085,10.650894,-12829.6,0.221677796,71551,31181,0,703,32,1,timelimit,DONE
neos-3660371-kurow.mps.gz,286.5343834,293.1146169,14,294.7,2270.85,446.719704,0.076669,2270.85,0,111259,5297,0,95347,2,1,optimal,DONE
neos-3660371-kurow.mps.gz,286.5343834,293.1146169,14,294.7,2270.85,442.142742,0.071615,2270.85,0,111259,5297,0,95347,4,1,optimal,DONE
neos-3660371-kurow.mps.gz,286.5343834,293.1146169,14,294.7,2270.85,452.342736,0.074389,2270.85,0,111259,5297,0,95347,8,1,optimal,DONE
neos-3660371-kurow.mps.gz,286.5343834,293.1146169,14,294.7,2270.85,459.472955,0.075386,2270.85,0,111259,5297,0,95347,16,1,optimal,DONE
