NAME,INITIAL LP,FIRST ROUND CUT,ROUND OF CUTS,OBJECTIVE VALUE ROOT NODE,BEST SOLUTION,SOLUTION TIME,PRESOLVING TIME,BEST PRIMAL BOUND,GAP,No. OF CUTS GENERATED,No. OF CUTS APPLIED,No. OF CUTS PRESENT IN LP AT THE END,No. OF NODES,RANDOM SEED,CUT SETTING,STATUS,END
neos-3592146-hawea.mps.gz,-1.00E+16,0,0,7345804.875,15465800.75,3591.315938,0.300923,15465800.75,0,1460,0,0,378205,4,0,optimal,DONE
neos-3592146-hawea.mps.gz,-1.00E+16,0,0,7345804.875,15465800.75,3622.542846,0.306552,15465800.75,0,1460,0,0,378205,8,0,optimal,DONE
neos-3592146-hawea.mps.gz,-1.00E+16,0,0,7345804.875,15465800.75,3627.106382,0.301151,15465800.75,0,1460,0,0,378205,16,0,optimal,DONE
neos-3592146-hawea.mps.gz,-1.00E+16,0,0,7345804.875,15465800.75,3614.668127,0.298306,15465800.75,0,1460,0,0,378205,32,0,optimal,DONE
neos-3610040-iskar.mps.gz,15,0,0,33.84527778,37,8.760825,0.013424,37,0,239,0,0,8620,2,0,optimal,DONE
neos-3610040-iskar.mps.gz,15,0,0,33.84527778,37,8.750665,0.011887,37,0,239,0,0,8620,4,0,optimal,DONE
neos-3610040-iskar.mps.gz,15,0,0,33.84527778,37,8.715333,0.012357,37,0,239,0,0,8620,8,0,optimal,DONE
neos-3610040-iskar.mps.gz,15,0,0,33.84527778,37,8.748132,0.012019,37,0,239,0,0,8620,16,0,optimal,DONE
neos-3610040-iskar.mps.gz,15,0,0,33.84527778,37,8.690258,0.012151,37,0,239,0,0,8620,32,0,optimal,DONE
neos-3610051-istra.mps.gz,24,0,0,44.5553125,49,10.476633,0.024061,49,0,442,0,0,5098,2,0,optimal,DONE
neos-3610051-istra.mps.gz,24,0,0,44.5553125,49,10.452241,0.021905,49,0,442,0,0,5098,4,0,optimal,DONE
neos-3610051-istra.mps.gz,24,0,0,44.5553125,49,10.353143,0.022256,49,0,442,0,0,5098,8,0,optimal,DONE
neos-3610051-istra.mps.gz,24,0,0,44.5553125,49,10.430308,0.020625,49,0,442,0,0,5098,16,0,optimal,DONE
neos-3610051-istra.mps.gz,24,0,0,44.5553125,49,10.41817,0.021013,49,0,442,0,0,5098,32,0,optimal,DONE
neos-3610173-itata.mps.gz,80,0,0,134.9155903,148,13.396853,0.023999,148,0,497,0,0,6854,2,0,optimal,DONE
neos-3610173-itata.mps.gz,80,0,0,134.9155903,148,13.369145,0.023782,148,0,497,0,0,6854,4,0,optimal,DONE
neos-3610173-itata.mps.gz,80,0,0,134.9155903,148,13.37894,0.025078,148,0,497,0,0,6854,8,0,optimal,DONE
neos-3610173-itata.mps.gz,80,0,0,134.9155903,148,13.480339,0.024032,148,0,497,0,0,6854,16,0,optimal,DONE
neos-3610173-itata.mps.gz,80,0,0,134.9155903,148,13.438804,0.024254,148,0,497,0,0,6854,32,0,optimal,DONE
neos-3611447-jijia.mps.gz,43,0,0,94.28562813,107,7.393721,0.03725,107,0,268,0,0,9767,2,0,optimal,DONE
neos-3611447-jijia.mps.gz,43,0,0,94.28562813,107,7.342075,0.009541,107,0,268,0,0,9767,4,0,optimal,DONE
neos-3611447-jijia.mps.gz,43,0,0,94.28562813,107,7.370262,0.009114,107,0,268,0,0,9767,8,0,optimal,DONE
neos-3611447-jijia.mps.gz,43,0,0,94.28562813,107,7.426779,0.008997,107,0,268,0,0,9767,16,0,optimal,DONE
neos-3611447-jijia.mps.gz,43,0,0,94.28562813,107,7.403257,0.008955,107,0,268,0,0,9767,32,0,optimal,DONE
neos-3611689-kaihu.mps.gz,37,0,0,100.9612875,119,18.037595,0.011367,119,0,522,0,0,29199,2,0,optimal,DONE
neos-3611689-kaihu.mps.gz,37,0,0,100.9612875,119,17.981521,0.012937,119,0,522,0,0,29199,4,0,optimal,DONE
neos-3611689-kaihu.mps.gz,37,0,0,100.9612875,119,18.035856,0.0116,119,0,522,0,0,29199,8,0,optimal,DONE
neos-3611689-kaihu.mps.gz,37,0,0,100.9612875,119,18.107694,0.01249,119,0,522,0,0,29199,16,0,optimal,DONE
neos-3611689-kaihu.mps.gz,37,0,0,100.9612875,119,17.977369,0.011909,119,0,522,0,0,29199,32,0,optimal,DONE
neos-3636886-kereu.mps.gz,2010.477804,0,0,2011.065753,100001768.1,18000.13415,6.020041,100001768.1,5.61E-07,22663,0,0,727068,2,0,timelimit,DONE
neos-3636886-kereu.mps.gz,2010.477804,0,0,2011.065753,100001768.1,18000.00062,9.837171,100001768.1,5.61E-07,22663,0,0,715739,4,0,timelimit,DONE
neos-3636886-kereu.mps.gz,2010.477804,0,0,2011.065753,100001768.1,18000.21314,6.678895,100001768.1,5.61E-07,22663,0,0,727212,8,0,timelimit,DONE
neos-3636886-kereu.mps.gz,2010.477804,0,0,2011.065753,100001768.1,18000.00062,7.800241,100001768.1,5.61E-07,22663,0,0,715743,16,0,timelimit,DONE
neos-3636886-kereu.mps.gz,2010.477804,0,0,2011.065753,100001768.1,18000.29396,8.836267,100001768.1,5.61E-07,22663,0,0,727192,32,0,timelimit,DONE
neos-3656078-kumeu.mps.gz,-54826.5,0,0,-18078.70858,-53438.5,18000.0015,8.144859,1.00E+20,1.00E+20,11688,0,0,639,2,0,timelimit,DONE
neos-3656078-kumeu.mps.gz,-54826.5,0,0,-18078.70858,-53438.5,18000.00103,8.246598,1.00E+20,1.00E+20,11688,0,0,639,4,0,timelimit,DONE
neos-3656078-kumeu.mps.gz,-54826.5,0,0,-18078.70858,-53438.5,18000.00081,8.113512,1.00E+20,1.00E+20,11688,0,0,639,8,0,timelimit,DONE
neos-3656078-kumeu.mps.gz,-54826.5,0,0,-18078.70858,-53439.1,18000.0011,9.409082,1.00E+20,1.00E+20,11688,0,0,606,16,0,timelimit,DONE
neos-3656078-kumeu.mps.gz,-54826.5,0,0,-18078.70858,-54629.1,18000.00568,9.941548,1.00E+20,1.00E+20,11688,0,0,594,32,0,timelimit,DONE
neos-3660371-kurow.mps.gz,286.5343834,0,0,287.5529412,2270.85,348.828457,0.134922,2270.85,0,2760,0,0,67129,2,0,optimal,DONE
neos-3660371-kurow.mps.gz,286.5343834,0,0,287.5529412,2270.85,349.810611,0.139666,2270.85,0,2760,0,0,67129,4,0,optimal,DONE
neos-3660371-kurow.mps.gz,286.5343834,0,0,287.5529412,2270.85,352.294291,0.139499,2270.85,0,2760,0,0,67129,8,0,optimal,DONE
neos-3660371-kurow.mps.gz,286.5343834,0,0,287.5529412,2270.85,354.794481,0.141125,2270.85,0,2760,0,0,67129,16,0,optimal,DONE
neos-3660371-kurow.mps.gz,286.5343834,0,0,287.5529412,2270.85,351.89053,0.137672,2270.85,0,2760,0,0,67129,32,0,optimal,DONE
neos-3661949-lesse.mps.gz,611154810.8,0,0,611154810.8,689000000,0.175748,0.118014,689000000,0,406,0,0,1,2,0,optimal,DONE
neos-3661949-lesse.mps.gz,611154810.8,0,0,611154810.8,689000000,0.17549,0.117816,689000000,0,406,0,0,1,4,0,optimal,DONE
neos-3661949-lesse.mps.gz,611154810.8,0,0,611154810.8,689000000,0.177489,0.118424,689000000,0,406,0,0,1,8,0,optimal,DONE
neos-3661949-lesse.mps.gz,611154810.8,0,0,611154810.8,689000000,0.175631,0.118224,689000000,0,406,0,0,1,16,0,optimal,DONE
neos-3661949-lesse.mps.gz,611154810.8,0,0,611154810.8,689000000,0.176078,0.119263,689000000,0,406,0,0,1,32,0,optimal,DONE
neos-3665875-lesum.mps.gz,248.325,0,0,286.6875,3345.38,18000.00374,0.133092,3345.38,1.882422856,6352,0,0,1583757,2,0,timelimit,DONE
neos-3665875-lesum.mps.gz,248.325,0,0,286.6875,3345.38,18000.00328,0.143981,3345.38,1.949357753,6352,0,0,1429089,4,0,timelimit,DONE
neos-3665875-lesum.mps.gz,248.325,0,0,286.6875,3345.38,18000.00403,0.136893,3345.38,1.947455164,6352,0,0,1433709,8,0,timelimit,DONE
neos-3665875-lesum.mps.gz,248.325,0,0,286.6875,3345.38,18000.00471,0.139504,3345.38,1.938767396,6352,0,0,1454793,16,0,timelimit,DONE
neos-3665875-lesum.mps.gz,248.325,0,0,286.6875,3345.38,18000.00379,0.155847,3345.38,2.010767204,6352,0,0,1301533,32,0,timelimit,DONE
neos-3696678-lyvia.mps.gz,1.25,0,0,83.75,83.75,0.186325,0.13675,83.75,0,796,0,0,1,2,0,optimal,DONE
neos-3696678-lyvia.mps.gz,1.25,0,0,83.75,83.75,0.174336,0.131846,83.75,0,796,0,0,1,4,0,optimal,DONE
neos-3696678-lyvia.mps.gz,1.25,0,0,83.75,83.75,0.183565,0.13798,83.75,0,796,0,0,1,8,0,optimal,DONE
neos-3696678-lyvia.mps.gz,1.25,0,0,83.75,83.75,0.185666,0.138193,83.75,0,796,0,0,1,16,0,optimal,DONE
neos-3696678-lyvia.mps.gz,1.25,0,0,83.75,83.75,0.176005,0.132381,83.75,0,796,0,0,1,32,0,optimal,DONE
neos-3699377-maori.mps.gz,135877.2243,0,0,135877.2243,135877.2243,352.32043,2.191285,135877.2243,0,14692,0,0,14774,2,0,optimal,DONE
neos-3699377-maori.mps.gz,135877.2243,0,0,135877.2243,135877.2243,351.138195,2.252879,135877.2243,0,14692,0,0,14774,4,0,optimal,DONE
neos-3699377-maori.mps.gz,135877.2243,0,0,135877.2243,135877.2243,352.699974,2.307626,135877.2243,0,14692,0,0,14774,8,0,optimal,DONE
neos-3699377-maori.mps.gz,135877.2243,0,0,135877.2243,135877.2243,350.568284,2.271919,135877.2243,0,14692,0,0,14774,16,0,optimal,DONE
neos-3699377-maori.mps.gz,135877.2243,0,0,135877.2243,135877.2243,353.707528,2.294833,135877.2243,0,14692,0,0,14774,32,0,optimal,DONE
neos-3703351-marne.mps.gz,317056.2104,0,0,317056.2104,317056.2104,60.570512,0.763292,317056.2104,0,7892,0,0,2263,2,0,optimal,DONE
neos-3703351-marne.mps.gz,317056.2104,0,0,317056.2104,317056.2104,60.127454,0.825679,317056.2104,0,7892,0,0,2263,4,0,optimal,DONE
neos-3703351-marne.mps.gz,317056.2104,0,0,317056.2104,317056.2104,59.944793,0.81887,317056.2104,0,7892,0,0,2263,8,0,optimal,DONE
neos-3703351-marne.mps.gz,317056.2104,0,0,317056.2104,317056.2104,59.797604,0.80726,317056.2104,0,7892,0,0,2263,16,0,optimal,DONE
neos-3703351-marne.mps.gz,317056.2104,0,0,317056.2104,317056.2104,61.205568,0.857325,317056.2104,0,7892,0,0,2263,32,0,optimal,DONE
neos-3734794-moppy.mps.gz,-4623772493,0,0,5892074410,5900905695,18000.00873,0.342696,5900905695,0.000655008,6753,0,0,2273210,2,0,timelimit,DONE
neos-3734794-moppy.mps.gz,-4623772493,0,0,5892074410,5900905695,18000.01192,0.348749,5900905695,0.000656074,6753,0,0,2267478,4,0,timelimit,DONE
neos-3734794-moppy.mps.gz,-4623772493,0,0,5892074410,5900905695,18000.01021,0.357987,5900905695,0.000656649,6753,0,0,2259041,8,0,timelimit,DONE
neos-3734794-moppy.mps.gz,-4623772493,0,0,5892074410,5900905695,18000.01275,0.357522,5900905695,0.000652088,6753,0,0,2336484,16,0,timelimit,DONE
neos-3734794-moppy.mps.gz,-4623772493,0,0,5892074410,5900905695,18000.01147,0.393478,5900905695,0.000666012,6753,0,0,2203644,32,0,timelimit,DONE
neos-3754480-nidda.mps.gz,-15702640.27,0,0,-1216923.27,13107.20513,18000.22733,0.021798,13107.20513,1.00E+20,804,0,0,52276772,2,0,timelimit,DONE
neos-3754480-nidda.mps.gz,-15702640.27,0,0,-1216923.27,13107.20513,18000.22726,0.020119,13107.20513,1.00E+20,804,0,0,51394264,4,0,timelimit,DONE
neos-3754480-nidda.mps.gz,-15702640.27,0,0,-1216923.27,13107.20513,18000.34246,0.020005,13107.20513,1.00E+20,804,0,0,46631483,8,0,timelimit,DONE
neos-3754480-nidda.mps.gz,-15702640.27,0,0,-1216923.27,13107.20513,18000.22542,0.021789,13107.20513,1.00E+20,804,0,0,48548173,16,0,timelimit,DONE
neos-3754480-nidda.mps.gz,-15702640.27,0,0,-1216923.27,13107.20513,18000.20387,0.020906,13107.20513,1.00E+20,804,0,0,49783386,32,0,timelimit,DONE
neos-3755335-nizao.mps.gz,0,0,0,0,50.03015653,17.378456,15.568937,50.03015653,0,111056,0,0,1,2,0,optimal,DONE
neos-3755335-nizao.mps.gz,0,0,0,0,50.03015653,17.181014,15.337799,50.03015653,0,111056,0,0,1,4,0,optimal,DONE
neos-3755335-nizao.mps.gz,0,0,0,0,50.03015653,16.842342,15.112787,50.03015653,0,111056,0,0,1,8,0,optimal,DONE
neos-3755335-nizao.mps.gz,0,0,0,0,50.03015653,16.361634,14.637839,50.03015653,0,111056,0,0,1,16,0,optimal,DONE
neos-3755335-nizao.mps.gz,0,0,0,0,50.03015653,16.467581,14.679494,50.03015653,0,111056,0,0,1,32,0,optimal,DONE
neos-3759587-noosa.mps.gz,48.33446777,0,0,48.33446777,48.33446777,14.245502,12.54312,48.33446777,0,72116,0,0,1,2,0,optimal,DONE
neos-3759587-noosa.mps.gz,48.33446777,0,0,48.33446777,48.33446777,14.097064,12.416653,48.33446777,0,72116,0,0,1,4,0,optimal,DONE
neos-3759587-noosa.mps.gz,48.33446777,0,0,48.33446777,48.33446777,14.120086,12.470499,48.33446777,0,72116,0,0,1,8,0,optimal,DONE
neos-3759587-noosa.mps.gz,48.33446777,0,0,48.33446777,48.33446777,14.228219,12.552065,48.33446777,0,72116,0,0,1,16,0,optimal,DONE
neos-3759587-noosa.mps.gz,48.33446777,0,0,48.33446777,48.33446777,14.101843,12.442496,48.33446777,0,72116,0,0,1,32,0,optimal,DONE
neos-3761878-oglio.mps.gz,422769.0225,0,0,422769.0225,422769.0225,53.968523,0.567885,422769.0225,0,9965,0,0,1475,2,0,optimal,DONE
neos-3761878-oglio.mps.gz,422769.0225,0,0,422769.0225,422769.0225,54.515791,0.593899,422769.0225,0,9965,0,0,1475,4,0,optimal,DONE
neos-3761878-oglio.mps.gz,422769.0225,0,0,422769.0225,422769.0225,54.44851,0.581602,422769.0225,0,9965,0,0,1475,8,0,optimal,DONE
neos-3761878-oglio.mps.gz,422769.0225,0,0,422769.0225,422769.0225,54.500589,0.574884,422769.0225,0,9965,0,0,1475,16,0,optimal,DONE
neos-3761878-oglio.mps.gz,422769.0225,0,0,422769.0225,422769.0225,53.995762,0.581953,422769.0225,0,9965,0,0,1475,32,0,optimal,DONE
neos-3762025-ognon.mps.gz,603955.7465,0,0,603955.7465,607171.507,18000.04989,0.461773,607171.507,0.005324497,7247,0,0,5811203,2,0,timelimit,DONE
neos-3762025-ognon.mps.gz,603955.7465,0,0,603955.7465,607171.507,18000.05335,0.447966,607171.507,0.005324497,7247,0,0,6217396,4,0,timelimit,DONE
neos-3762025-ognon.mps.gz,603955.7465,0,0,603955.7465,607171.507,18000.04978,0.435867,607171.507,0.005324497,7247,0,0,5970061,8,0,timelimit,DONE
neos-3762025-ognon.mps.gz,603955.7465,0,0,603955.7465,607171.507,18000.06268,0.421388,607171.507,0.005324497,7247,0,0,5732336,16,0,timelimit,DONE
neos-3762025-ognon.mps.gz,603955.7465,0,0,603955.7465,607171.507,18000.05263,0.545947,607171.507,0.005324497,7247,0,0,4640078,32,0,timelimit,DONE
neos4.mps.gz,-53432158413,0,0,-53432158413,-48603440751,1.059913,0.821032,-48603440751,0,1990,0,0,1,2,0,optimal,DONE
neos4.mps.gz,-53432158413,0,0,-53432158413,-48603440751,1.064428,0.824085,-48603440751,0,1990,0,0,1,4,0,optimal,DONE
neos4.mps.gz,-53432158413,0,0,-53432158413,-48603440751,1.053805,0.813892,-48603440751,0,1990,0,0,1,8,0,optimal,DONE
neos4.mps.gz,-53432158413,0,0,-53432158413,-48603440751,1.075223,0.835622,-48603440751,0,1990,0,0,1,16,0,optimal,DONE
neos4.mps.gz,-53432158413,0,0,-53432158413,-48603440751,1.086993,0.846751,-48603440751,0,1990,0,0,1,32,0,optimal,DONE
neos-4165869-wannon.mps.gz,223.0648174,0,0,285.0648174,293,18000.00664,6.241699,293,0.015948939,61106,0,0,257113,2,0,timelimit,DONE
neos-4165869-wannon.mps.gz,223.0648174,0,0,285.0648174,293,18000.01406,10.712656,293,0.016058763,61106,0,0,238688,4,0,timelimit,DONE
neos-4165869-wannon.mps.gz,223.0648174,0,0,285.0648174,293,18000.00309,11.212655,293,0.015948939,61106,0,0,251147,8,0,timelimit,DONE
neos-4165869-wannon.mps.gz,223.0648174,0,0,285.0648174,293,18000.00665,5.915997,293,0.016058763,61106,0,0,237979,16,0,timelimit,DONE
neos-4165869-wannon.mps.gz,223.0648174,0,0,285.0648174,293,18000.00449,21.927838,293,0.017252999,61106,0,0,159052,32,0,timelimit,DONE
neos-4260495-otere.mps.gz,3382.932074,0,0,3632.55303,5290,146.306711,54.31147,5290,0,178333,0,0,86,2,0,optimal,DONE
neos-4260495-otere.mps.gz,3382.932074,0,0,3632.55303,5290,144.632815,53.590896,5290,0,178333,0,0,86,4,0,optimal,DONE
neos-4260495-otere.mps.gz,3382.932074,0,0,3632.55303,5290,145.29752,53.234879,5290,0,178333,0,0,86,8,0,optimal,DONE
neos-4260495-otere.mps.gz,3382.932074,0,0,3632.55303,5290,144.997711,54.092849,5290,0,178333,0,0,86,16,0,optimal,DONE
neos-4260495-otere.mps.gz,3382.932074,0,0,3632.55303,5290,145.220261,53.742348,5290,0,178333,0,0,86,32,0,optimal,DONE
neos-4295773-pissa.mps.gz,0,0,0,0,0.057742576,18000.00849,60.685227,0.057742576,1.00E+20,132668,0,0,1135,2,0,timelimit,DONE
neos-4295773-pissa.mps.gz,0,0,0,0,0.060682441,18000.00453,58.19261,0.060682441,1.00E+20,132668,0,0,894,4,0,timelimit,DONE
neos-4295773-pissa.mps.gz,0,0,0,0,0.060682441,18000.00981,61.062197,0.060682441,1.00E+20,132668,0,0,922,8,0,timelimit,DONE
neos-4295773-pissa.mps.gz,0,0,0,0,0.061847745,18000.01261,82.509955,0.061847745,1.00E+20,132668,0,0,752,16,0,timelimit,DONE
neos-4295773-pissa.mps.gz,0,0,0,0,0.06269649,18000.06762,115.189472,0.06269649,1.00E+20,132668,0,0,633,32,0,timelimit,DONE
neos-4300652-rahue.mps.gz,0,0,0,0,2.1416,18000.00201,65.917639,2.1416,0.72824894,142834,0,0,77705,2,0,timelimit,DONE
neos-4300652-rahue.mps.gz,0,0,0,0,2.1416,18000.00248,62.84564,2.1416,0.72176255,142834,0,0,78408,4,0,timelimit,DONE
neos-4300652-rahue.mps.gz,0,0,0,0,2.1416,18000.00232,59.726178,2.1416,0.719493102,142834,0,0,78774,8,0,timelimit,DONE
neos-4300652-rahue.mps.gz,0,0,0,0,2.1416,18000.00646,51.957931,2.1416,0.70013231,142834,0,0,82034,16,0,timelimit,DONE
neos-4300652-rahue.mps.gz,0,0,0,0,2.1416,18000.27049,57.210401,2.1416,0.708814299,142834,0,0,80562,32,0,timelimit,DONE
neos-4306827-ravan.mps.gz,-57090,0,0,-16507.85509,10186.57426,1095.935898,24.569935,10186.57426,0,138094,0,0,17917,2,0,optimal,DONE
neos-4306827-ravan.mps.gz,-57090,0,0,-16507.85509,10186.57426,1032.123502,12.994131,10186.57426,0,138094,0,0,17917,4,0,optimal,DONE
neos-4306827-ravan.mps.gz,-57090,0,0,-16507.85509,10186.57426,1292.055229,24.680912,10186.57426,0,138094,0,0,17917,8,0,optimal,DONE
neos-4306827-ravan.mps.gz,-57090,0,0,-16507.85509,10186.57426,1276.761845,24.25081,10186.57426,0,138094,0,0,17917,16,0,optimal,DONE
neos-4306827-ravan.mps.gz,-57090,0,0,-16507.85509,10186.57426,1263.865187,23.351948,10186.57426,0,138094,0,0,17917,32,0,optimal,DONE
neos-4322846-ryton.mps.gz,0.419848364,0,0,0.419848364,0.419848364,730.087199,100.125657,0.419848364,0,104935,0,0,522,2,0,optimal,DONE
neos-4322846-ryton.mps.gz,0.419848364,0,0,0.419848364,0.419848364,677.810452,97.482812,0.419848364,0,104935,0,0,522,4,0,optimal,DONE
neos-4322846-ryton.mps.gz,0.419848364,0,0,0.419848364,0.419848364,645.09229,88.303414,0.419848364,0,104935,0,0,522,8,0,optimal,DONE
neos-4322846-ryton.mps.gz,0.419848364,0,0,0.419848364,0.419848364,647.94785,87.774122,0.419848364,0,104935,0,0,522,16,0,optimal,DONE
neos-4322846-ryton.mps.gz,0.419848364,0,0,0.419848364,0.419848364,653.822692,87.469785,0.419848364,0,104935,0,0,522,32,0,optimal,DONE
neos-4333596-skien.mps.gz,-18738130,0,0,-14653654.85,-14610731,484.000248,0.04926,-14610731,0,443,0,0,472118,2,0,optimal,DONE
neos-4333596-skien.mps.gz,-18738130,0,0,-14653654.85,-14610731,483.119667,0.048783,-14610731,0,443,0,0,472118,4,0,optimal,DONE
neos-4333596-skien.mps.gz,-18738130,0,0,-14653654.85,-14610731,485.101198,0.050169,-14610731,0,443,0,0,472118,8,0,optimal,DONE
neos-4333596-skien.mps.gz,-18738130,0,0,-14653654.85,-14610731,483.558347,0.049488,-14610731,0,443,0,0,472118,16,0,optimal,DONE
neos-4333596-skien.mps.gz,-18738130,0,0,-14653654.85,-14610731,485.623805,0.049615,-14610731,0,443,0,0,472118,32,0,optimal,DONE
neos-4335793-snake.mps.gz,-25,0,0,-25,-25,18000.00843,8.054468,1.00E+20,1.00E+20,28926,0,0,4,2,0,timelimit,DONE
neos-4335793-snake.mps.gz,-25,0,0,-25,-25,18000.00871,12.197207,1.00E+20,1.00E+20,28926,0,0,4,4,0,timelimit,DONE
neos-4335793-snake.mps.gz,-25,0,0,-25,-25,18000.00371,10.788286,1.00E+20,1.00E+20,28926,0,0,4,8,0,timelimit,DONE
neos-4335793-snake.mps.gz,-25,0,0,-25,-25,18000.0031,11.992301,1.00E+20,1.00E+20,28926,0,0,4,16,0,timelimit,DONE
neos-4335793-snake.mps.gz,-25,0,0,-25,-25,18000.01029,9.845932,1.00E+20,1.00E+20,28926,0,0,4,32,0,timelimit,DONE
neos-4338804-snowy.mps.gz,1447,0,0,1447,1471,18000.00759,0.12408,1471,0.00136147,2726,0,0,25316564,2,0,timelimit,DONE
neos-4338804-snowy.mps.gz,1447,0,0,1447,1471,18000.00815,0.125745,1471,0.00136147,2726,0,0,24083757,4,0,timelimit,DONE
neos-4338804-snowy.mps.gz,1447,0,0,1447,1471,18000.00463,0.131441,1471,0.002043597,2726,0,0,21775838,8,0,timelimit,DONE
neos-4338804-snowy.mps.gz,1447,0,0,1447,1471,18000.00613,0.131801,1471,0.002043597,2726,0,0,22013993,16,0,timelimit,DONE
neos-4338804-snowy.mps.gz,1447,0,0,1447,1471,18000.01027,0.126876,1471,0.00136147,2726,0,0,23651026,32,0,timelimit,DONE
neos-4343293-stony.mps.gz,15.028155,0,0,15.028155,46.38473,18000.01519,7.944,46.38473,1.180677864,47464,0,0,472166,2,0,timelimit,DONE
neos-4343293-stony.mps.gz,15.028155,0,0,15.028155,46.38473,18000.01568,8.51277,46.38473,1.180677864,47464,0,0,456310,4,0,timelimit,DONE
neos-4343293-stony.mps.gz,15.028155,0,0,15.028155,46.38473,18000.01434,8.368016,46.38473,1.180677864,47464,0,0,459372,8,0,timelimit,DONE
neos-4343293-stony.mps.gz,15.028155,0,0,15.028155,46.38473,18000.01506,8.282823,46.38473,1.178104324,47464,0,0,486292,16,0,timelimit,DONE
neos-4343293-stony.mps.gz,15.028155,0,0,15.028155,46.38473,18000.01562,8.076565,46.38473,1.178104324,47464,0,0,487520,32,0,timelimit,DONE
neos-4359986-taipa.mps.gz,0.404003056,0,0,0.404003056,69.8,2651.416568,12.236408,69.8,0,48834,0,0,544,2,0,optimal,DONE
neos-4359986-taipa.mps.gz,0.404003056,0,0,0.404003056,69.8,2452.540217,11.226464,69.8,0,48834,0,0,544,4,0,optimal,DONE
neos-4359986-taipa.mps.gz,0.404003056,0,0,0.404003056,69.8,2545.582292,11.159349,69.8,0,48834,0,0,544,8,0,optimal,DONE
neos-4359986-taipa.mps.gz,0.404003056,0,0,0.404003056,69.8,2647.955868,11.069723,69.8,0,48834,0,0,544,16,0,optimal,DONE
neos-4359986-taipa.mps.gz,0.404003056,0,0,0.404003056,69.8,2420.002179,12.655344,69.8,0,48834,0,0,544,32,0,optimal,DONE
neos-4387871-tavua.mps.gz,10.14384539,0,0,10.14384539,33.38473,18000.06661,1.425321,33.38473,1.046425453,18790,0,0,1992383,8,0,timelimit,DONE
neos-4387871-tavua.mps.gz,10.14384539,0,0,10.14384539,33.38473,18000.07702,1.572696,33.38473,1.04448718,18790,0,0,2065053,16,0,timelimit,DONE
neos-4387871-tavua.mps.gz,10.14384539,0,0,10.14384539,33.38473,18000.06533,1.73514,33.38473,1.041303565,18790,0,0,2223847,32,0,timelimit,DONE
neos-4391920-timok.mps.gz,0.002282219,0,0,0.003617502,0.005455408,288.683208,33.328165,0.005455408,0,186885,0,0,1,2,0,optimal,DONE
neos-4391920-timok.mps.gz,0.002282219,0,0,0.003617502,0.005455408,290.616552,33.292989,0.005455408,0,186885,0,0,1,4,0,optimal,DONE
neos-4391920-timok.mps.gz,0.002282219,0,0,0.003617502,0.005455408,290.096907,33.221182,0.005455408,0,186885,0,0,1,8,0,optimal,DONE
neos-4391920-timok.mps.gz,0.002282219,0,0,0.003617502,0.005455408,289.89716,33.701165,0.005455408,0,186885,0,0,1,16,0,optimal,DONE
neos-4391920-timok.mps.gz,0.002282219,0,0,0.003617502,0.005455408,291.372992,33.704414,0.005455408,0,186885,0,0,1,32,0,optimal,DONE
neos-4408804-prosna.mps.gz,914.4835165,0,0,914.4835165,2469,18000.00696,47.880673,2469,1.679918414,50483,0,0,2801,2,0,timelimit,DONE
neos-4408804-prosna.mps.gz,914.4835165,0,0,914.4835165,2469,18000.01506,48.317864,2469,1.679918414,50483,0,0,2873,4,0,timelimit,DONE
neos-4408804-prosna.mps.gz,914.4835165,0,0,914.4835165,2469,18000.00463,44.295299,2469,1.679918414,50483,0,0,2824,8,0,timelimit,DONE
neos-4408804-prosna.mps.gz,914.4835165,0,0,914.4835165,2469,18000.00568,44.382939,2469,1.679918414,50483,0,0,2875,16,0,timelimit,DONE
neos-4408804-prosna.mps.gz,914.4835165,0,0,914.4835165,2469,18000.02405,42.847028,2469,1.672777236,50483,0,0,2999,32,0,timelimit,DONE
neos-4409277-trave.mps.gz,0,0,0,0,0,18000.00124,0.909989,1.00E+20,1.00E+20,7041,0,0,95,2,0,timelimit,DONE
neos-4409277-trave.mps.gz,0,0,0,0,0,18000.00696,0.936757,1.00E+20,1.00E+20,7041,0,0,91,4,0,timelimit,DONE
neos-4409277-trave.mps.gz,0,0,0,0,0,18000.00124,0.979488,1.00E+20,1.00E+20,7041,0,0,94,8,0,timelimit,DONE
neos-4409277-trave.mps.gz,0,0,0,0,0,18000.00118,0.951536,1.00E+20,1.00E+20,7041,0,0,93,16,0,timelimit,DONE
neos-4409277-trave.mps.gz,0,0,0,0,0,18000.00168,0.945687,1.00E+20,1.00E+20,7041,0,0,94,32,0,timelimit,DONE
neos-4413714-turia.mps.gz,43.47465101,0,0,43.47465101,45.37016702,373.522424,64.638335,45.37016702,0,224856,0,0,890,2,0,optimal,DONE
neos-4413714-turia.mps.gz,43.47465101,0,0,43.47465101,45.37016702,378.471131,69.399407,45.37016702,0,224856,0,0,890,4,0,optimal,DONE
neos-4413714-turia.mps.gz,43.47465101,0,0,43.47465101,45.37016702,387.97137,68.332028,45.37016702,0,224856,0,0,890,8,0,optimal,DONE
neos-4413714-turia.mps.gz,43.47465101,0,0,43.47465101,45.37016702,404.292149,78.193474,45.37016702,0,224856,0,0,890,16,0,optimal,DONE
