NAME,INITIAL LP,FIRST ROUND CUT,ROUND OF CUTS,OBJECTIVE VALUE ROOT NODE,BEST SOLUTION,SOLUTION TIME,PRESOLVING TIME,BEST PRIMAL BOUND,GAP,No. OF CUTS GENERATED,No. OF CUTS APPLIED,No. OF CUTS PRESENT IN LP AT THE END,No. OF NODES,INITIAL LP TIME,TIME FIRST ROUND,TIME ROOT END,RANDOM SEED,CUT SETTING,STATUS,END
acc-tight4.mps.gz,0,0,11,0,0,201.423629,0.706342,0,0,3803,217,0,1087,0.712063,9.283735,26.55349,8,1,optimal,DONE
acc-tight4.mps.gz,0,0,11,0,0,188.567779,0.645256,0,0,3803,217,0,1087,0.650558,8.448579,24.546006,16,1,optimal,DONE
acc-tight4.mps.gz,0,0,11,0,0,197.64792,0.656623,0,0,3803,217,0,1087,0.661982,8.622706,25.117716,32,1,optimal,DONE
acc-tight5.mps.gz,0,0,22,0,0,265.408971,1.613052,0,0,12369,670,0,733,1.49332,4.357325,172.61555,2,1,optimal,DONE
acc-tight5.mps.gz,0,0,22,0,0,261.434198,1.52689,0,0,12369,670,0,733,1.388113,4.048249,168.050435,4,1,optimal,DONE
acc-tight5.mps.gz,0,0,22,0,0,250.615208,1.519332,0,0,12369,670,0,733,1.38939,4.067833,164.061101,8,1,optimal,DONE
acc-tight5.mps.gz,0,0,22,0,0,254.51267,1.466012,0,0,12369,670,0,733,1.337392,3.903439,164.147733,16,1,optimal,DONE
acc-tight5.mps.gz,0,0,22,0,0,255.080208,1.490291,0,0,12369,670,0,733,1.364872,3.992946,164.715599,32,1,optimal,DONE
aflow30a.mps.gz,-32161,1006.211093,60,1103.829842,1158,28.271882,0.07704,1158,0,44341,3041,0,1923,0.070476,0.118721,10.330598,2,1,optimal,DONE
aflow30a.mps.gz,-32161,1006.211093,60,1103.829842,1158,27.817887,0.071153,1158,0,44341,3041,0,1923,0.064865,0.10914,10.118258,4,1,optimal,DONE
aflow30a.mps.gz,-32161,1006.211093,60,1103.829842,1158,27.767471,0.071894,1158,0,44341,3041,0,1923,0.065787,0.110966,10.023953,8,1,optimal,DONE
aflow30a.mps.gz,-32161,1006.211093,60,1103.829842,1158,27.72044,0.072755,1158,0,44341,3041,0,1923,0.065965,0.111245,10.019332,16,1,optimal,DONE
aflow30a.mps.gz,-32161,1006.211093,60,1103.829842,1158,27.554276,0.071586,1158,0,44341,3041,0,1923,0.065451,0.109296,10.031258,32,1,optimal,DONE
aflow40b.mps.gz,-66091,1007.55189,68,1104.895279,1168,790.735284,0.328847,1168,0,510004,23397,0,34552,0.244059,0.421638,353.911974,2,1,optimal,DONE
aflow40b.mps.gz,-66091,1007.55189,68,1104.895279,1168,780.742705,0.312741,1168,0,510004,23397,0,34552,0.233112,0.399749,344.319503,4,1,optimal,DONE
aflow40b.mps.gz,-66091,1007.55189,68,1104.895279,1168,804.568553,0.308626,1168,0,510004,23397,0,34552,0.223478,0.394208,356.31066,8,1,optimal,DONE
aflow40b.mps.gz,-66091,1007.55189,68,1104.895279,1168,812.755019,0.316714,1168,0,510004,23397,0,34552,0.233437,0.404037,356.84255,16,1,optimal,DONE
aflow40b.mps.gz,-66091,1007.55189,68,1104.895279,1168,757.49786,0.309466,1168,0,510004,23397,0,34552,0.228025,0.394825,332.851549,32,1,optimal,DONE
air03.mps.gz,-513715782,338889.25,19,340033.75,340160,2.468953,0.690939,340160,0,124,33,0,1,0.716212,1.412117,2.4689,2,1,optimal,DONE
air03.mps.gz,-513715782,338889.25,19,340033.75,340160,2.450609,0.672326,340160,0,124,33,0,1,0.695914,1.386617,2.450558,4,1,optimal,DONE
air03.mps.gz,-513715782,338889.25,19,340033.75,340160,2.461358,0.692623,340160,0,124,33,0,1,0.718058,1.404657,2.461304,8,1,optimal,DONE
air03.mps.gz,-513715782,338889.25,19,340033.75,340160,2.442973,0.66809,340160,0,124,33,0,1,0.692949,1.377226,2.442921,16,1,optimal,DONE
air03.mps.gz,-513715782,338889.25,19,340033.75,340160,2.431143,0.671622,340160,0,124,33,0,1,0.695404,1.375425,2.431091,32,1,optimal,DONE
air04.mps.gz,-83210,55558.52413,24,55749.07965,56137,63.727668,4.957133,56137,0,764,103,0,134,4.976171,9.982302,21.43936,2,1,optimal,DONE
air04.mps.gz,-83210,55558.52413,24,55749.07965,56137,63.401247,4.908406,56137,0,764,103,0,134,4.927067,9.914822,21.283539,4,1,optimal,DONE
air04.mps.gz,-83210,55558.52413,24,55749.07965,56137,62.127598,4.851012,56137,0,764,103,0,134,4.86987,9.746034,20.840094,8,1,optimal,DONE
air04.mps.gz,-83210,55558.52413,24,55749.07965,56137,61.892666,4.893182,56137,0,764,103,0,134,4.911436,9.895615,21.10743,16,1,optimal,DONE
air04.mps.gz,-83210,55558.52413,24,55749.07965,56137,60.643787,4.683279,56137,0,764,103,0,134,4.701257,9.452015,20.259581,32,1,optimal,DONE
air05.mps.gz,-40465,25910.3842,4,25966.54998,26374,49.589684,0.410166,26374,0,466,57,0,523,0.42474,2.386206,7.667767,2,1,optimal,DONE
air05.mps.gz,-40465,25910.3842,4,25966.54998,26374,49.482497,0.401609,26374,0,466,57,0,523,0.415899,2.638664,7.867204,4,1,optimal,DONE
air05.mps.gz,-40465,25910.3842,4,25966.54998,26374,48.879167,0.403683,26374,0,466,57,0,523,0.417867,2.344423,7.584525,8,1,optimal,DONE
air05.mps.gz,-40465,25910.3842,4,25966.54998,26374,52.674049,0.390513,26374,0,466,57,0,523,0.404755,2.275365,7.894374,16,1,optimal,DONE
air05.mps.gz,-40465,25910.3842,4,25966.54998,26374,47.803631,0.399653,26374,0,466,57,0,523,0.413812,2.322222,7.479713,32,1,optimal,DONE
aligninq.mps.gz,2654.736802,2659.726568,21,2678.210564,2713,38.897529,0.103731,2713,0,6407,438,0,979,0.074637,0.378073,24.452531,2,1,optimal,DONE
aligninq.mps.gz,2654.736802,2659.726568,21,2678.210564,2713,38.170472,0.102328,2713,0,6407,438,0,979,0.073825,0.371973,23.966742,4,1,optimal,DONE
aligninq.mps.gz,2654.736802,2659.726568,21,2678.210564,2713,38.237368,0.101069,2713,0,6407,438,0,979,0.072718,0.368972,24.021604,8,1,optimal,DONE
aligninq.mps.gz,2654.736802,2659.726568,21,2678.210564,2713,37.690855,0.101306,2713,0,6407,438,0,979,0.073801,0.367496,23.819624,16,1,optimal,DONE
aligninq.mps.gz,2654.736802,2659.726568,21,2678.210564,2713,36.708078,0.096506,2713,0,6407,438,0,979,0.070075,0.354407,22.939136,32,1,optimal,DONE
app1-1.mps.gz,-23,-21.62335336,113,-3,-3,7.079887,0.416289,-3,0,6524,84,0,12,0.40007,0.475533,7.059093,2,1,optimal,DONE
app1-1.mps.gz,-23,-21.62335336,113,-3,-3,7.046922,0.408826,-3,0,6524,84,0,12,0.392809,0.467791,7.027708,4,1,optimal,DONE
app1-1.mps.gz,-23,-21.62335336,113,-3,-3,7.092164,0.41249,-3,0,6524,84,0,12,0.395955,0.473055,7.072435,8,1,optimal,DONE
app1-1.mps.gz,-23,-21.62335336,113,-3,-3,7.1197,0.413243,-3,0,6524,84,0,12,0.397153,0.475099,7.100778,16,1,optimal,DONE
app1-1.mps.gz,-23,-21.62335336,113,-3,-3,7.116871,0.415142,-3,0,6524,84,0,12,0.400037,0.479434,7.097082,32,1,optimal,DONE
app1-2.mps.gz,-266,-262.3455439,186,-54,-41,998.95418,8.456007,-41,0,220430,16922,0,40804,8.113333,13.221328,185.200941,2,1,optimal,DONE
app1-2.mps.gz,-266,-262.3455439,186,-54,-41,1009.453904,8.032156,-41,0,220430,16922,0,40804,7.670386,12.491197,179.286358,4,1,optimal,DONE
app1-2.mps.gz,-266,-262.3455439,186,-54,-41,1022.390532,8.259315,-41,0,220430,16922,0,40804,7.903294,12.915541,185.231579,8,1,optimal,DONE
app1-2.mps.gz,-266,-262.3455439,186,-54,-41,988.531566,8.225794,-41,0,220430,16922,0,40804,7.865148,12.864314,186.664355,16,1,optimal,DONE
app1-2.mps.gz,-266,-262.3455439,186,-54,-41,1035.637191,8.114801,-41,0,220430,16922,0,40804,7.746387,12.530392,187.067168,32,1,optimal,DONE
app2-1.mps.gz,19294.25,0,0,19294.25,19294.25,0.378903,0.168634,19294.25,0,997,0,0,1,0.173978,0,0,2,1,optimal,DONE
app2-1.mps.gz,19294.25,0,0,19294.25,19294.25,0.390741,0.174995,19294.25,0,997,0,0,1,0.180423,0,0,4,1,optimal,DONE
app2-1.mps.gz,19294.25,0,0,19294.25,19294.25,0.392721,0.177011,19294.25,0,997,0,0,1,0.182936,0,0,8,1,optimal,DONE
app2-1.mps.gz,19294.25,0,0,19294.25,19294.25,0.373933,0.173333,19294.25,0,997,0,0,1,0.178793,0,0,16,1,optimal,DONE
app2-1.mps.gz,19294.25,0,0,19294.25,19294.25,0.367165,0.168237,19294.25,0,997,0,0,1,0.1733,0,0,32,1,optimal,DONE
app2-2.mps.gz,212040.3571,212040.3571,59,212040.3571,212040.5,1.529042,0.094701,212040.5,0,1110,0,0,1,0.054966,0.081536,0.563437,2,1,optimal,DONE
app2-2.mps.gz,212040.3571,212040.3571,59,212040.3571,212040.5,1.52719,0.089714,212040.5,0,1110,0,0,1,0.049866,0.076093,0.565933,4,1,optimal,DONE
app2-2.mps.gz,212040.3571,212040.3571,59,212040.3571,212040.5,1.527513,0.090458,212040.5,0,1110,0,0,1,0.050168,0.076381,0.55978,8,1,optimal,DONE
app2-2.mps.gz,212040.3571,212040.3571,59,212040.3571,212040.5,1.531427,0.090719,212040.5,0,1110,0,0,1,0.05021,0.077124,0.564569,16,1,optimal,DONE
app2-2.mps.gz,212040.3571,212040.3571,59,212040.3571,212040.5,1.542261,0.09159,212040.5,0,1110,0,0,1,0.05051,0.077611,0.567719,32,1,optimal,DONE
app3.mps.gz,-31829377681,5627880.207,78,5743108.628,5751714.329,5.754324,0.084348,5751714.329,0,14602,256,0,3,0.081517,0.1449,5.712528,2,1,optimal,DONE
app3.mps.gz,-31829377681,5627880.207,78,5743108.628,5751714.329,5.74863,0.076628,5751714.329,0,14602,256,0,3,0.072267,0.136287,5.707394,4,1,optimal,DONE
app3.mps.gz,-31829377681,5627880.207,78,5743108.628,5751714.329,5.765344,0.076376,5751714.329,0,14602,256,0,3,0.072182,0.136109,5.723428,8,1,optimal,DONE
app3.mps.gz,-31829377681,5627880.207,78,5743108.628,5751714.329,5.778846,0.073779,5751714.329,0,14602,256,0,3,0.069303,0.130949,5.737207,16,1,optimal,DONE
app3.mps.gz,-31829377681,5627880.207,78,5743108.628,5751714.329,5.731655,0.075004,5751714.329,0,14602,256,0,3,0.071888,0.136134,5.689824,32,1,optimal,DONE
arki001.mps.gz,1273480.9,7579621.852,28,7580142.415,7580813.065,18000.47354,0.143375,7580813.065,1.09E-05,56649007,792219,0,2265490,0.134869,0.384015,79.405812,2,1,timelimit,DONE
arki001.mps.gz,1273480.9,7579621.852,28,7580142.415,7580813.065,18000.1414,0.142335,7580813.065,1.09E-05,55909327,792219,0,2265444,0.134294,0.353488,77.533357,4,1,timelimit,DONE
arki001.mps.gz,1273480.9,7579621.852,28,7580142.415,7580813.065,18000.18629,0.143516,7580813.065,1.09E-05,50902203,792219,0,2265100,0.135342,0.383576,80.26589,8,1,timelimit,DONE
arki001.mps.gz,1273480.9,7579621.852,28,7580142.415,7580813.065,18000.78122,0.144274,7580813.065,1.02E-05,107737031,792219,0,2267780,0.135173,0.394005,79.858937,16,1,timelimit,DONE
