,NAME,INITIAL LP,FIRST ROUND CUT,ROUND OF CUTS,OBJECTIVE VALUE ROOT NODE,BEST SOLUTION,SOLUTION TIME,BEST PRIMAL BOUND,GAP,No. OF CUTS GENERATED,No. OF CUTS APPLIED,No. OF CUTS PRESENT IN LP AT THE END,No. OF NODES,PRESOLVING TIME W/O CUTS,TIME FIRST ROUND,TIME ROOT END,RANDOM SEED,CUT SETTING,STATUS,END
251,neos-5115478-kaveri.mps.gz,-80370.0,0,0,-80369.9999999991,1233.9999999845606,14507.134155000002,1233.9999999845606,0.0,6432,0,0,2615641,0.627085,0,0,16,0,optimal,DONE
251,neos-5115478-kaveri.mps.gz,-80370.0,0,0,-80369.9999999991,1233.9999999845606,15261.885745,1233.9999999845606,0.0,6432,0,0,2615641,0.678163,0,0,8,0,optimal,DONE
253,neos-5115478-kaveri.mps.gz,-80370.0,0,0,-80369.9999999991,1233.9999999845606,12656.419133,1233.9999999845606,0.0,6432,0,0,2615641,0.6195849999999999,0,0,4,0,optimal,DONE
252,neos-5129192-manaia.mps.gz,0.0,0,0,0.0,0.0,85.28064499999999,0.0,0.0,670637,0,0,1,50.745519,0,0,2,0,optimal,DONE
253,neos-5129192-manaia.mps.gz,0.0,0,0,0.0,0.0,96.34215400000001,0.0,0.0,670637,0,0,1,57.604094999999994,0,0,32,0,optimal,DONE
252,neos-5129192-manaia.mps.gz,0.0,0,0,0.0,0.0,87.326573,0.0,0.0,670637,0,0,1,51.73155,0,0,16,0,optimal,DONE
254,neos-5129192-manaia.mps.gz,0.0,0,0,0.0,0.0,69.525277,0.0,0.0,670637,0,0,1,40.752251,0,0,4,0,optimal,DONE
252,neos-5129192-manaia.mps.gz,0.0,0,0,0.0,0.0,84.163584,0.0,0.0,670637,0,0,1,51.068453000000005,0,0,8,0,optimal,DONE
253,neos-5140963-mincio.mps.gz,8877.0,0,0,8877.0,14393.0,18000.002118,14393.0,0.037546985222182194,184,0,0,5612912,0.016923999999999998,0,0,16,0,timelimit,DONE
253,neos-5140963-mincio.mps.gz,8877.0,0,0,8877.0,14393.0,18000.006184,14393.0,0.0423667439165701,184,0,0,5559641,0.017506999999999998,0,0,8,0,timelimit,DONE
254,neos-5140963-mincio.mps.gz,8877.0,0,0,8877.0,14393.0,18000.009927000003,14393.0,0.05043059407385783,184,0,0,5408187,0.016177999999999998,0,0,32,0,timelimit,DONE
255,neos-5140963-mincio.mps.gz,8877.0,0,0,8877.0,14393.0,18000.003461,14393.0,0.0399405459246605,184,0,0,5588514,0.016982999999999998,0,0,4,0,timelimit,DONE
253,neos-5140963-mincio.mps.gz,8877.0,0,0,8877.0,14393.0,18000.005016,14393.0,0.039902977757134715,184,0,0,5588879,0.017913,0,0,2,0,timelimit,DONE
255,neos-5149806-wieprz.mps.gz,0.027744731938611416,0,0,15.013888577501303,21.0,1449.976144,21.0,0.0,425384,0,0,276,106.592272,0,0,32,0,optimal,DONE
254,neos-5149806-wieprz.mps.gz,0.027744731938611416,0,0,15.013888577501303,21.0,1420.970858,21.0,0.0,425384,0,0,276,95.822897,0,0,8,0,optimal,DONE
254,neos-5149806-wieprz.mps.gz,0.027744731938611416,0,0,15.013888577501303,21.0,1424.964305,21.0,0.0,425384,0,0,276,95.863027,0,0,16,0,optimal,DONE
254,neos-5149806-wieprz.mps.gz,0.027744731938611416,0,0,15.013888577501303,21.0,1632.4242140000001,21.0,0.0,425384,0,0,276,120.11583300000001,0,0,2,0,optimal,DONE
256,neos-5149806-wieprz.mps.gz,0.027744731938611416,0,0,15.013888577501303,21.0,1632.772772,21.0,0.0,425384,0,0,276,120.02899199999999,0,0,4,0,optimal,DONE
255,neos-5178119-nalagi.mps.gz,8.569858952216467,0,0,8.569858952216467,22.74,470.548272,22.74,0.0,10565,0,0,36256,2.377312,0,0,8,0,optimal,DONE
255,neos-5178119-nalagi.mps.gz,8.569858952216467,0,0,8.569858952216467,22.74,470.548645,22.74,0.0,10565,0,0,36256,2.358326,0,0,16,0,optimal,DONE
255,neos-5178119-nalagi.mps.gz,8.569858952216467,0,0,8.569858952216467,22.74,500.38608200000004,22.74,0.0,10565,0,0,36256,2.3721229999999998,0,0,2,0,optimal,DONE
257,neos-5178119-nalagi.mps.gz,8.569858952216467,0,0,8.569858952216467,22.74,461.752102,22.74,0.0,10565,0,0,36256,2.430087,0,0,4,0,optimal,DONE
256,neos-5178119-nalagi.mps.gz,8.569858952216467,0,0,8.569858952216467,22.74,429.72015700000003,22.74,0.0,10565,0,0,36256,2.177934,0,0,32,0,optimal,DONE
257,neos-5188808-nattai.mps.gz,0.0,0,0,0.0,0.11028713199999564,1973.053561,0.11028713199999564,0.0,51092,0,0,11213,1.373705,0,0,32,0,optimal,DONE
256,neos-5188808-nattai.mps.gz,0.0,0,0,0.0,0.11028713199999564,1807.9879219999998,0.11028713199999564,0.0,51092,0,0,11213,1.118063,0,0,16,0,optimal,DONE
256,neos-5188808-nattai.mps.gz,0.0,0,0,0.0,0.11028713199999564,1871.0195370000001,0.11028713199999564,0.0,51092,0,0,11213,1.210924,0,0,8,0,optimal,DONE
256,neos-5188808-nattai.mps.gz,0.0,0,0,0.0,0.11028713199999564,1801.597244,0.11028713199999564,0.0,51092,0,0,11213,1.2157950000000002,0,0,2,0,optimal,DONE
258,neos-5188808-nattai.mps.gz,0.0,0,0,0.0,0.11028713199999564,1815.047054,0.11028713199999564,0.0,51092,0,0,11213,1.105804,0,0,4,0,optimal,DONE
258,neos-5192052-neckar.mps.gz,-707720000.0,0,0,-18344535.71426823,-11670000.0,0.038380000000000004,-11670000.0,0.0,88,0,0,1,0.009222,0,0,32,0,optimal,DONE
257,neos-5192052-neckar.mps.gz,-707720000.0,0,0,-18344535.71426823,-11670000.0,0.040442,-11670000.0,0.0,88,0,0,1,0.010966,0,0,16,0,optimal,DONE
259,neos-5192052-neckar.mps.gz,-707720000.0,0,0,-18344535.71426823,-11670000.0,0.051307000000000005,-11670000.0,0.0,88,0,0,1,0.02251,0,0,4,0,optimal,DONE
257,neos-5192052-neckar.mps.gz,-707720000.0,0,0,-18344535.71426823,-11670000.0,0.036011999999999995,-11670000.0,0.0,88,0,0,1,0.008929000000000001,0,0,8,0,optimal,DONE
257,neos-5192052-neckar.mps.gz,-707720000.0,0,0,-18344535.71426823,-11670000.0,0.038736,-11670000.0,0.0,88,0,0,1,0.010934000000000001,0,0,2,0,optimal,DONE
258,neos-5193246-nerang.mps.gz,0.0,0,0,0.0,0.038219763,1346.028414,0.038219763,0.0,49734,0,0,17117,14.25109,0,0,8,0,optimal,DONE
259,neos-5193246-nerang.mps.gz,0.0,0,0,0.0,0.038219763,1344.572771,0.038219763,0.0,49734,0,0,17117,15.583082999999998,0,0,32,0,optimal,DONE
258,neos-5193246-nerang.mps.gz,0.0,0,0,0.0,0.038219763,1347.356037,0.038219763,0.0,49734,0,0,17117,15.604235000000001,0,0,16,0,optimal,DONE
260,neos-5193246-nerang.mps.gz,0.0,0,0,0.0,0.038219763,1348.195109,0.038219763,0.0,49734,0,0,17117,16.259453,0,0,4,0,optimal,DONE
258,neos-5193246-nerang.mps.gz,0.0,0,0,0.0,0.038219763,1341.719576,0.038219763,0.0,49734,0,0,17117,16.31339,0,0,2,0,optimal,DONE
259,neos-5195221-niemur.mps.gz,0.0,0,0,0.0,0.0038354963999999905,2652.802064,0.0038354963999999905,0.0,49809,0,0,117919,12.96267,0,0,16,0,optimal,DONE
259,neos-5195221-niemur.mps.gz,0.0,0,0,0.0,0.0038354963999999905,3260.890598,0.0038354963999999905,0.0,49809,0,0,117919,19.475173,0,0,8,0,optimal,DONE
259,neos-5195221-niemur.mps.gz,0.0,0,0,0.0,0.0038354963999999905,3062.909836,0.0038354963999999905,0.0,49809,0,0,117919,17.905573,0,0,2,0,optimal,DONE
261,neos-5195221-niemur.mps.gz,0.0,0,0,0.0,0.0038354963999999905,3071.397453,0.0038354963999999905,0.0,49809,0,0,117919,17.847112,0,0,4,0,optimal,DONE
260,neos-5195221-niemur.mps.gz,0.0,0,0,0.0,0.0038354963999999905,2909.802782,0.0038354963999999905,0.0,49809,0,0,117919,13.135128,0,0,32,0,optimal,DONE
262,neos-525149.mps.gz,9.0,0,0,60.0,61.0,5.07512,61.0,0.0,3624,0,0,1,2.399649,0,0,4,0,optimal,DONE
260,neos-525149.mps.gz,9.0,0,0,60.0,61.0,5.049763,61.0,0.0,3624,0,0,1,2.360157,0,0,16,0,optimal,DONE
260,neos-525149.mps.gz,9.0,0,0,60.0,61.0,6.403339,61.0,0.0,3624,0,0,1,3.2399270000000002,0,0,8,0,optimal,DONE
261,neos-525149.mps.gz,9.0,0,0,60.0,61.0,6.014582,61.0,0.0,3624,0,0,1,2.886295,0,0,32,0,optimal,DONE
260,neos-525149.mps.gz,9.0,0,0,60.0,61.0,5.0632,61.0,0.0,3624,0,0,1,2.429521,0,0,2,0,optimal,DONE
262,neos-555001.mps.gz,310000.0,0,0,1160625.0,1210625.0,2075.2008379999997,1210625.0,0.0,1674,0,0,693016,0.453971,0,0,32,0,optimal,DONE
261,neos-555001.mps.gz,310000.0,0,0,1160625.0,1210625.0,1749.205298,1210625.0,0.0,1674,0,0,693016,0.416683,0,0,8,0,optimal,DONE
263,neos-555001.mps.gz,310000.0,0,0,1160625.0,1210625.0,2078.583482,1210625.0,0.0,1674,0,0,693016,0.475446,0,0,4,0,optimal,DONE
261,neos-555001.mps.gz,310000.0,0,0,1160625.0,1210625.0,2072.628812,1210625.0,0.0,1674,0,0,693016,0.449583,0,0,2,0,optimal,DONE
261,neos-555001.mps.gz,310000.0,0,0,1160625.0,1210625.0,1921.27143,1210625.0,0.0,1674,0,0,693016,0.42923900000000004,0,0,16,0,optimal,DONE
263,neos-555343.mps.gz,318400.0000000001,0,0,1512800.0000000002,1512800.0000000002,7767.810004000001,1512800.0000000002,0.0,7982,0,0,1209040,0.33362600000000003,0,0,32,0,optimal,DONE
262,neos-555343.mps.gz,318400.0000000001,0,0,1512800.0000000002,1512800.0000000002,7640.923143000001,1512800.0000000002,0.0,7982,0,0,1209040,0.320064,0,0,2,0,optimal,DONE
264,neos-555343.mps.gz,318400.0000000001,0,0,1512800.0000000002,1512800.0000000002,7209.6802959999995,1512800.0000000002,0.0,7982,0,0,1209040,0.29107,0,0,4,0,optimal,DONE
262,neos-555343.mps.gz,318400.0000000001,0,0,1512800.0000000002,1512800.0000000002,7411.693695,1512800.0000000002,0.0,7982,0,0,1209040,0.304691,0,0,8,0,optimal,DONE
262,neos-555343.mps.gz,318400.0000000001,0,0,1512800.0000000002,1512800.0000000002,7431.0060189999995,1512800.0000000002,0.0,7982,0,0,1209040,0.305091,0,0,16,0,optimal,DONE
263,neos-555424.mps.gz,318400.0000000001,0,0,1286800.0000000002,1286800.0000000002,6749.472329000001,1286800.0000000002,0.0,8627,0,0,826575,0.478488,0,0,16,0,optimal,DONE
264,neos-555424.mps.gz,318400.0000000001,0,0,1286800.0000000002,1286800.0000000002,6727.845595000001,1286800.0000000002,0.0,8627,0,0,826575,0.489379,0,0,32,0,optimal,DONE
263,neos-555424.mps.gz,318400.0000000001,0,0,1286800.0000000002,1286800.0000000002,6641.684897,1286800.0000000002,0.0,8627,0,0,826575,0.442711,0,0,8,0,optimal,DONE
263,neos-555424.mps.gz,318400.0000000001,0,0,1286800.0000000002,1286800.0000000002,6612.392844,1286800.0000000002,0.0,8627,0,0,826575,0.43777,0,0,2,0,optimal,DONE
265,neos-555424.mps.gz,318400.0000000001,0,0,1286800.0000000002,1286800.0000000002,6655.117085,1286800.0000000002,0.0,8627,0,0,826575,0.459963,0,0,4,0,optimal,DONE
264,neos-555884.mps.gz,-216500.00000000003,0,0,1112400.0000000002,1260200.0000000002,18000.040077,1260200.0000000002,0.13286587558432214,8626,0,0,1892207,0.611999,0,0,16,0,timelimit,DONE
266,neos-555884.mps.gz,-216500.00000000003,0,0,1112400.0000000002,1260200.0000000002,18000.032659,1260200.0000000002,0.13286587558432214,8626,0,0,1928648,0.5049239999999999,0,0,4,0,timelimit,DONE
265,neos-555884.mps.gz,-216500.00000000003,0,0,1112400.0000000002,1260200.0000000002,18000.032441,1260200.0000000002,0.13286587558432214,8626,0,0,1981827,0.495925,0,0,32,0,timelimit,DONE
264,neos-555884.mps.gz,-216500.00000000003,0,0,1112400.0000000002,1260200.0000000002,18000.036803,1260200.0000000002,0.13286587558432214,8626,0,0,1982326,0.49661400000000006,0,0,8,0,timelimit,DONE
264,neos-555884.mps.gz,-216500.00000000003,0,0,1112400.0000000002,1260200.0000000002,18000.032616999997,1260200.0000000002,0.13286587558432214,8626,0,0,1825204,0.530754,0,0,2,0,timelimit,DONE
266,neos-565672.mps.gz,43987.412702026755,0,0,44167.906145295216,95416.60071275212,18000.007333,95416.60071275212,0.3438757641900473,326773,0,0,2082,11.578923,0,0,32,0,timelimit,DONE
265,neos-565672.mps.gz,43987.412702026755,0,0,44167.906145295216,95416.60071275212,18000.018463,95416.60071275212,0.33538803137974005,326773,0,0,2456,14.088557000000002,0,0,8,0,timelimit,DONE
265,neos-565672.mps.gz,43987.412702026755,0,0,44167.906145295216,95416.60071275212,18000.006997999997,95416.60071275212,0.3330866823469749,326773,0,0,2906,12.282301,0,0,16,0,timelimit,DONE
265,neos-565672.mps.gz,43987.412702026755,0,0,44167.906145295216,92996.11772620668,18000.011726,92996.11772620668,0.27476650512506023,326773,0,0,4595,7.895549000000001,0,0,2,0,timelimit,DONE
267,neos-565672.mps.gz,43987.412702026755,0,0,44167.906145295216,92996.11772620668,18000.006111000002,92996.11772620668,0.2937528817202522,326773,0,0,3528,11.000154,0,0,4,0,timelimit,DONE
267,neos-578379.mps.gz,0.0,0,0,0.0,0.0,2003.6775699999998,0.0,0.0,18777,0,0,7086,151.168451,0,0,32,0,optimal,DONE
266,neos-578379.mps.gz,0.0,0,0,0.0,0.0,2124.3345440000003,0.0,0.0,18777,0,0,7086,185.891532,0,0,8,0,optimal,DONE
266,neos-578379.mps.gz,0.0,0,0,0.0,0.0,1939.790598,0.0,0.0,18777,0,0,7086,120.200484,0,0,16,0,optimal,DONE
268,neos-578379.mps.gz,0.0,0,0,0.0,0.0,1990.86155,0.0,0.0,18777,0,0,7086,134.997472,0,0,4,0,optimal,DONE
266,neos-578379.mps.gz,0.0,0,0,0.0,0.0,2674.914183,0.0,0.0,18777,0,0,7086,236.128625,0,0,2,0,optimal,DONE
269,neos-585192.mps.gz,27.85742618200038,0,0,384.328979352,461.179717296,21.116272,461.179717296,0.0,1299,0,0,599,2.189398,0,0,4,0,optimal,DONE
267,neos-585192.mps.gz,27.85742618200038,0,0,384.328979352,461.179717296,21.116276,461.179717296,0.0,1299,0,0,599,2.193182,0,0,2,0,optimal,DONE
267,neos-585192.mps.gz,27.85742618200038,0,0,384.328979352,461.179717296,18.893736999999998,461.179717296,0.0,1299,0,0,599,2.2021509999999997,0,0,16,0,optimal,DONE
268,neos-585192.mps.gz,27.85742618200038,0,0,384.328979352,461.179717296,22.413204999999998,461.179717296,0.0,1299,0,0,599,2.21264,0,0,32,0,optimal,DONE
267,neos-585192.mps.gz,27.85742618200038,0,0,384.328979352,461.179717296,21.306020999999998,461.179717296,0.0,1299,0,0,599,2.222655,0,0,8,0,optimal,DONE
268,neos-585467.mps.gz,32.324538368000496,0,0,347.22453080400004,399.373917848,5.375276,399.373917848,0.0,1083,0,0,122,1.375063,0,0,2,0,optimal,DONE
269,neos-585467.mps.gz,32.324538368000496,0,0,347.22453080400004,399.373917848,6.415905,399.373917848,0.0,1083,0,0,122,1.372049,0,0,32,0,optimal,DONE
268,neos-585467.mps.gz,32.324538368000496,0,0,347.22453080400004,399.373917848,5.427413,399.373917848,0.0,1083,0,0,122,1.3524559999999999,0,0,16,0,optimal,DONE
270,neos-585467.mps.gz,32.324538368000496,0,0,347.22453080400004,399.373917848,5.638997,399.373917848,0.0,1083,0,0,122,1.353073,0,0,4,0,optimal,DONE
268,neos-585467.mps.gz,32.324538368000496,0,0,347.22453080400004,399.373917848,5.327185,399.373917848,0.0,1083,0,0,122,1.3568719999999999,0,0,8,0,optimal,DONE
271,neos-595904.mps.gz,-11800.0,0,0,60207.08328706831,64831.47799999999,18000.028142,64831.47799999999,0.04269079476076619,11391,0,0,1100199,6.140218,0,0,4,0,timelimit,DONE
269,neos-595904.mps.gz,-11800.0,0,0,60207.08328706831,64831.47799999999,18000.011386000002,64831.47799999999,0.041381126458851836,11391,0,0,1248731,8.403871,0,0,8,0,timelimit,DONE
270,neos-595904.mps.gz,-11800.0,0,0,60207.08328706831,64831.47799999999,18000.012287999998,64831.47799999999,0.042655240809806254,11391,0,0,1104933,7.533266,0,0,32,0,timelimit,DONE
269,neos-595904.mps.gz,-11800.0,0,0,60207.08328706831,64831.47799999999,18000.008725,64831.47799999999,0.042803157989528766,11391,0,0,1089920,7.47863,0,0,2,0,timelimit,DONE
269,neos-595904.mps.gz,-11800.0,0,0,60207.08328706831,64831.47799999999,18000.009547999998,64831.47799999999,0.042672221610355714,11391,0,0,1102454,7.527172,0,0,16,0,timelimit,DONE
271,neos-633273.mps.gz,-79879147257.94121,0,0,6996841097.99779,6996841097.99779,0.970308,6996841097.99779,0.0,5498,0,0,1,0.380372,0,0,32,0,optimal,DONE
270,neos-633273.mps.gz,-79879147257.94121,0,0,6996841097.99779,6996841097.99779,0.9290870000000001,6996841097.99779,0.0,5498,0,0,1,0.362762,0,0,2,0,optimal,DONE
270,neos-633273.mps.gz,-79879147257.94121,0,0,6996841097.99779,6996841097.99779,0.8986919999999999,6996841097.99779,0.0,5498,0,0,1,0.341839,0,0,8,0,optimal,DONE
272,neos-633273.mps.gz,-79879147257.94121,0,0,6996841097.99779,6996841097.99779,0.8972690000000001,6996841097.99779,0.0,5498,0,0,1,0.341839,0,0,4,0,optimal,DONE
270,neos-633273.mps.gz,-79879147257.94121,0,0,6996841097.99779,6996841097.99779,0.970309,6996841097.99779,0.0,5498,0,0,1,0.380373,0,0,16,0,optimal,DONE
273,neos-686190.mps.gz,5134.813829787234,0,0,5134.813829787235,6730.0,145.307407,6730.0,0.0,7195,0,0,5778,0.224316,0,0,4,0,optimal,DONE
271,neos-686190.mps.gz,5134.813829787234,0,0,5134.813829787235,6730.0,149.146453,6730.0,0.0,7195,0,0,5778,0.25116900000000003,0,0,16,0,optimal,DONE
272,neos-686190.mps.gz,5134.813829787234,0,0,5134.813829787235,6730.0,147.288453,6730.0,0.0,7195,0,0,5778,0.216193,0,0,32,0,optimal,DONE
271,neos-686190.mps.gz,5134.813829787234,0,0,5134.813829787235,6730.0,146.565179,6730.0,0.0,7195,0,0,5778,0.22771,0,0,2,0,optimal,DONE
271,neos-686190.mps.gz,5134.813829787234,0,0,5134.813829787235,6730.0,145.827802,6730.0,0.0,7195,0,0,5778,0.22925700000000002,0,0,8,0,optimal,DONE
272,neos-780889.mps.gz,-15459225.000000002,0,0,3421500.0000000005,3421500.0000000005,322.162911,3421500.0000000005,0.0,46852,0,0,1,71.380202,0,0,16,0,optimal,DONE
273,neos-780889.mps.gz,-15459225.000000002,0,0,3421500.0000000005,3421500.0000000005,326.508531,3421500.0000000005,0.0,46852,0,0,1,74.986334,0,0,32,0,optimal,DONE
274,neos-780889.mps.gz,-15459225.000000002,0,0,3421500.0000000005,3421500.0000000005,329.675872,3421500.0000000005,0.0,46852,0,0,1,64.786381,0,0,4,0,optimal,DONE
272,neos-780889.mps.gz,-15459225.000000002,0,0,3421500.0000000005,3421500.0000000005,339.467325,3421500.0000000005,0.0,46852,0,0,1,68.78721800000001,0,0,2,0,optimal,DONE
272,neos-780889.mps.gz,-15459225.000000002,0,0,3421500.0000000005,3421500.0000000005,305.893433,3421500.0000000005,0.0,46852,0,0,1,57.844578000000006,0,0,8,0,optimal,DONE
273,neos-787933.mps.gz,30.0,0,0,30.0,30.0,2.913234,30.0,0.0,130,0,0,1,2.725009,0,0,2,0,optimal,DONE
273,neos-787933.mps.gz,30.0,0,0,30.0,30.0,2.908739,30.0,0.0,130,0,0,1,2.71791,0,0,16,0,optimal,DONE
275,neos-787933.mps.gz,30.0,0,0,30.0,30.0,2.804325,30.0,0.0,130,0,0,1,2.628573,0,0,4,0,optimal,DONE
274,neos-787933.mps.gz,30.0,0,0,30.0,30.0,2.945781,30.0,0.0,130,0,0,1,2.763957,0,0,32,0,optimal,DONE
273,neos-787933.mps.gz,30.0,0,0,30.0,30.0,2.882463,30.0,0.0,130,0,0,1,2.699215,0,0,8,0,optimal,DONE
276,neos-799711.mps.gz,-2929787128.942113,0,0,-11228065.153796868,-11170211.733637778,4472.407902,-11170211.733637778,0.0,13701,0,0,179,6.999905,0,0,4,0,optimal,DONE
274,neos-799711.mps.gz,-2929787128.942113,0,0,-11228065.153796868,-11170211.733637778,4406.484154,-11170211.733637778,0.0,13701,0,0,179,6.612147,0,0,2,0,optimal,DONE
274,neos-799711.mps.gz,-2929787128.942113,0,0,-11228065.153796868,-11170211.733637778,4621.845752,-11170211.733637778,0.0,13701,0,0,179,7.674986,0,0,16,0,optimal,DONE
275,neos-799711.mps.gz,-2929787128.942113,0,0,-11228065.153796868,-11170211.733637778,4483.703771,-11170211.733637778,0.0,13701,0,0,179,6.560497,0,0,32,0,optimal,DONE
274,neos-799711.mps.gz,-2929787128.942113,0,0,-11228065.153796868,-11170211.733637778,4447.843911,-11170211.733637778,0.0,13701,0,0,179,7.252584,0,0,8,0,optimal,DONE
275,neos-799716.mps.gz,1244862.0530973452,0,0,4932670.661692029,4932670.66169203,12.386682,4932670.66169203,0.0,10990,0,0,1,4.472884,0,0,2,0,optimal,DONE
276,neos-799716.mps.gz,1244862.0530973452,0,0,4932670.661692029,4932670.66169203,12.21781,4932670.66169203,0.0,10990,0,0,1,4.414354,0,0,32,0,optimal,DONE
277,neos-799716.mps.gz,1244862.0530973452,0,0,4932670.661692029,4932670.66169203,11.60641,4932670.66169203,0.0,10990,0,0,1,4.066363,0,0,4,0,optimal,DONE
275,neos-799716.mps.gz,1244862.0530973452,0,0,4932670.661692029,4932670.66169203,11.709218,4932670.66169203,0.0,10990,0,0,1,4.003702,0,0,8,0,optimal,DONE
275,neos-799716.mps.gz,1244862.0530973452,0,0,4932670.661692029,4932670.66169203,12.075697,4932670.66169203,0.0,10990,0,0,1,4.282221,0,0,16,0,optimal,DONE
278,neos-807639.mps.gz,152.0,0,0,342.5768158657517,454.2000000000001,6.372237999999999,454.2000000000001,0.0,495,0,0,1797,0.119869,0,0,4,0,optimal,DONE
276,neos-807639.mps.gz,152.0,0,0,342.5768158657517,454.2000000000001,6.685359,454.2000000000001,0.0,495,0,0,1797,0.121957,0,0,16,0,optimal,DONE
276,neos-807639.mps.gz,152.0,0,0,342.5768158657517,454.2000000000001,4.874102,454.2000000000001,0.0,495,0,0,1797,0.094162,0,0,2,0,optimal,DONE
276,neos-807639.mps.gz,152.0,0,0,342.5768158657517,454.2000000000001,6.758152000000001,454.2000000000001,0.0,495,0,0,1797,0.124275,0,0,8,0,optimal,DONE
277,neos-807639.mps.gz,152.0,0,0,342.5768158657517,454.2000000000001,6.838244,454.2000000000001,0.0,495,0,0,1797,0.125281,0,0,32,0,optimal,DONE
277,neos-820879.mps.gz,24874.267857142862,0,0,25038.07339449541,25468.0,117.729877,25468.0,0.0,1373,0,0,3015,10.710301,0,0,8,0,optimal,DONE
278,neos-820879.mps.gz,24874.267857142862,0,0,25038.07339449541,25468.0,91.987029,25468.0,0.0,1373,0,0,3015,9.856369,0,0,32,0,optimal,DONE
279,neos-820879.mps.gz,24874.267857142862,0,0,25038.07339449541,25468.0,115.730834,25468.0,0.0,1373,0,0,3015,9.558839,0,0,4,0,optimal,DONE
277,neos-820879.mps.gz,24874.267857142862,0,0,25038.07339449541,25468.0,114.00783200000001,25468.0,0.0,1373,0,0,3015,10.14575,0,0,2,0,optimal,DONE
277,neos-820879.mps.gz,24874.267857142862,0,0,25038.07339449541,25468.0,109.57141499999999,25468.0,0.0,1373,0,0,3015,11.066627,0,0,16,0,optimal,DONE
278,neos-824661.mps.gz,2.0,0,0,32.99999999999999,33.0,237.670794,33.0,0.0,14989,0,0,8,11.286322,0,0,16,0,optimal,DONE
278,neos-824661.mps.gz,2.0,0,0,32.99999999999999,33.0,227.446077,33.0,0.0,14989,0,0,8,9.974091,0,0,8,0,optimal,DONE
279,neos-824661.mps.gz,2.0,0,0,32.99999999999999,33.0,217.900828,33.0,0.0,14989,0,0,8,9.234172000000001,0,0,32,0,optimal,DONE
280,neos-824661.mps.gz,2.0,0,0,32.99999999999999,33.0,226.837385,33.0,0.0,14989,0,0,8,12.116242999999999,0,0,4,0,optimal,DONE
278,neos-824661.mps.gz,2.0,0,0,32.99999999999999,33.0,226.78767200000001,33.0,0.0,14989,0,0,8,12.158222,0,0,2,0,optimal,DONE
279,neos-826224.mps.gz,1.0,0,0,121.0,121.0,16.517235999999997,121.0,0.0,13927,0,0,1,9.913893,0,0,8,0,optimal,DONE
280,neos-826224.mps.gz,1.0,0,0,121.0,121.0,16.906786,121.0,0.0,13927,0,0,1,10.324424,0,0,32,0,optimal,DONE
279,neos-826224.mps.gz,1.0,0,0,121.0,121.0,15.477479,121.0,0.0,13927,0,0,1,8.910021,0,0,16,0,optimal,DONE
281,neos-826224.mps.gz,1.0,0,0,121.0,121.0,14.811822,121.0,0.0,13927,0,0,1,9.284132000000001,0,0,4,0,optimal,DONE
279,neos-826224.mps.gz,1.0,0,0,121.0,121.0,16.282571,121.0,0.0,13927,0,0,1,10.718978,0,0,2,0,optimal,DONE
280,neos-827015.mps.gz,2.09807071471553,0,0,2.09807071471553,2.319589792,953.8893320000001,2.319589792,0.0,15376,0,0,151,4.266479,0,0,16,0,optimal,DONE
