,NAME,TIME W/ CUTS,TIME W/O CUTS,NODES W/ CUTS,NODES W/O CUTS,PLabel NN,PLabel ET,PLabel RF,Time Label,Minimum Time,Minimum Nodes,PTime RF,PTime NN,PTime ET,PNodes RF,PNodes NN,PNodes ET
0,neos6.mps.gz,359.8024494,799.5698578,3667.0,9640.0,1,1,1,1,359.8024494,3667.0,359.8024494,359.8024494,359.8024494,3667.0,3667.0,3667.0
1,air05.mps.gz,57.4061712,70.6305368,523.0,722.0,1,1,1,1,57.4061712,523.0,57.4061712,57.4061712,57.4061712,523.0,523.0,523.0
2,neos8.mps.gz,16.5811546,76.0950242,1.0,1.0,1,1,1,1,16.5811546,1.0,16.5811546,16.5811546,16.5811546,1.0,1.0,1.0
3,mine-166-5.mps.gz,50.761648799999996,52.54624640000001,2681.0,1228.0,1,1,1,1,50.761648799999996,1228.0,50.761648799999996,50.761648799999996,50.761648799999996,2681.0,2681.0,2681.0
4,acc-tight4.mps.gz,229.533662,159.7069606,1087.0,674.0,0,1,1,0,159.7069606,674.0,229.533662,159.7069606,229.533662,1087.0,674.0,1087.0
5,neos-885086.mps.gz,7184.3035036,331.23625020000003,263.0,36.0,0,1,1,0,331.23625020000003,36.0,7184.3035036,331.23625020000003,7184.3035036,263.0,36.0,263.0
6,glass4.mps.gz,937.8782435999999,1198.8970535999997,652204.0,2576934.0,1,1,1,1,937.8782435999999,652204.0,937.8782435999999,937.8782435999999,937.8782435999999,652204.0,652204.0,652204.0
7,neos-5018451-chiese.mps.gz,1203.734945,2713.6345164000004,3511.0,4543.0,1,1,1,1,1203.734945,3511.0,1203.734945,1203.734945,1203.734945,3511.0,3511.0,3511.0
8,iis-glass-cov.mps.gz,789.9152172000001,570.643371,24361.0,25501.0,0,0,0,0,570.643371,24361.0,570.643371,570.643371,570.643371,25501.0,25501.0,25501.0
9,eilC76-2.mps.gz,2899.1750631999994,9618.223021000002,7851.0,40399.0,1,1,1,1,2899.1750631999994,7851.0,2899.1750631999994,2899.1750631999994,2899.1750631999994,7851.0,7851.0,7851.0
10,dcmulti.mps.gz,2.3997976,2.8607984,90.0,1425.0,1,1,1,1,2.3997976,90.0,2.3997976,2.3997976,2.3997976,90.0,90.0,90.0
11,comp08-2idx.mps.gz,1227.0355282000003,18578.684913200002,4218.0,442752.4,1,1,1,1,1227.0355282000003,4218.0,1227.0355282000003,1227.0355282000003,1227.0355282000003,4218.0,4218.0,4218.0
12,neos-5188808-nattai.mps.gz,2394.1862532,2213.7094702,11023.0,11213.0,0,1,1,0,2213.7094702,11023.0,2394.1862532,2213.7094702,2394.1862532,11023.0,11213.0,11023.0
13,prod2.mps.gz,125.5057832,102.3412064,67499.0,103438.0,0,1,1,0,102.3412064,67499.0,125.5057832,102.3412064,125.5057832,67499.0,103438.0,67499.0
14,neos-5129192-manaia.mps.gz,80.1897804,84.5276466,1.0,1.0,1,1,1,1,80.1897804,1.0,80.1897804,80.1897804,80.1897804,1.0,1.0,1.0
15,mzzv42z.mps.gz,461.63270679999994,1468.3025026,11.0,2656.0,1,1,1,1,461.63270679999994,11.0,461.63270679999994,461.63270679999994,461.63270679999994,11.0,11.0,11.0
16,ran14x18-disj-8.mps.gz,1780.004335,17592.469008199998,312024.0,14591597.0,1,1,1,1,1780.004335,312024.0,1780.004335,1780.004335,1780.004335,312024.0,312024.0,312024.0
17,supportcase17.mps.gz,46.593206599999995,59.20159520000001,264.0,2388.0,1,1,1,1,46.593206599999995,264.0,46.593206599999995,46.593206599999995,46.593206599999995,264.0,264.0,264.0
18,neos-824661.mps.gz,914.3543791999998,527.9148364,36.0,8.0,0,1,1,0,527.9148364,8.0,914.3543791999998,527.9148364,914.3543791999998,36.0,8.0,36.0
19,neos-4322846-ryton.mps.gz,1330.7143346,1407.8525704,664.0,522.0,1,1,1,1,1330.7143346,522.0,1330.7143346,1330.7143346,1330.7143346,664.0,664.0,664.0
20,supportcase40.mps.gz,1530.8577412000002,2202.9968381999997,8835.0,70894.0,1,1,1,1,1530.8577412000002,8835.0,1530.8577412000002,1530.8577412000002,1530.8577412000002,8835.0,8835.0,8835.0
21,qiu.mps.gz,66.1176314,45.2452708,10652.0,9207.0,0,1,1,0,45.2452708,9207.0,66.1176314,45.2452708,66.1176314,10652.0,9207.0,10652.0
22,neos-3661949-lesse.mps.gz,0.2044848,0.2091004,1.0,1.0,1,1,1,1,0.2044848,1.0,0.2044848,0.2044848,0.2044848,1.0,1.0,1.0
23,core2536-691.mps.gz,382.0128684,1264.2662936000002,893.0,1199.0,1,1,1,1,382.0128684,893.0,382.0128684,382.0128684,382.0128684,893.0,893.0,893.0
24,ab51-40-100.mps.gz,808.5358072,1519.3310086000001,1316.0,1000.0,1,1,1,1,808.5358072,1000.0,808.5358072,808.5358072,808.5358072,1316.0,1316.0,1316.0
25,ns1208400.mps.gz,248.5555066,129.0415662,567.0,136.0,0,1,1,0,129.0415662,136.0,248.5555066,129.0415662,248.5555066,567.0,136.0,567.0
26,n13-3.mps.gz,7.4866756,111.62159460000001,185.0,24332.0,1,1,1,1,7.4866756,185.0,7.4866756,7.4866756,7.4866756,185.0,185.0,185.0
27,n3div36.mps.gz,12237.138276000001,18870.021842800004,306128.0,132226.0,1,1,1,1,12237.138276000001,132226.0,12237.138276000001,12237.138276000001,12237.138276000001,306128.0,306128.0,306128.0
28,neos-4722843-widden.mps.gz,1514.4394574,3862.4103869999994,1048.0,18827.0,1,1,1,1,1514.4394574,1048.0,1514.4394574,1514.4394574,1514.4394574,1048.0,1048.0,1048.0
29,neos-827175.mps.gz,13.4518752,13.5328512,1.0,1.0,1,1,1,1,13.4518752,1.0,13.4518752,13.4518752,13.4518752,1.0,1.0,1.0
30,n2seq36q.mps.gz,245.26977860000002,960.0551838000002,934.0,43811.0,1,1,1,1,245.26977860000002,934.0,245.26977860000002,245.26977860000002,245.26977860000002,934.0,934.0,934.0
31,graphdraw-gemcutter.mps.gz,128.35823879999998,386.4662558,175780.0,885799.0,1,1,1,1,128.35823879999998,175780.0,128.35823879999998,128.35823879999998,128.35823879999998,175780.0,175780.0,175780.0
32,neos-585467.mps.gz,17.837845800000004,11.0933522,124.0,122.0,0,1,1,0,11.0933522,122.0,17.837845800000004,11.0933522,17.837845800000004,124.0,122.0,124.0
33,danoint.mps.gz,7173.3016272,6068.6426664,1239048.0,1591551.0,0,1,1,0,6068.6426664,1239048.0,7173.3016272,6068.6426664,7173.3016272,1239048.0,1591551.0,1239048.0
34,neos-686190.mps.gz,154.11119300000001,152.7745076,4101.0,5778.0,0,1,1,0,152.7745076,4101.0,154.11119300000001,152.7745076,154.11119300000001,4101.0,5778.0,4101.0
35,neos-1396125.mps.gz,199.9933016,274.5542058,18493.0,31852.0,1,1,1,1,199.9933016,18493.0,199.9933016,199.9933016,199.9933016,18493.0,18493.0,18493.0
36,neos-957323.mps.gz,192.8143318,484.7025794,19.0,10.0,1,1,1,1,192.8143318,10.0,192.8143318,192.8143318,192.8143318,19.0,19.0,19.0
37,railway_8_1_0.mps.gz,180.85296,350.8742114,516.0,7467.0,1,1,1,1,180.85296,516.0,180.85296,180.85296,180.85296,516.0,516.0,516.0
38,f2gap40400.mps.gz,0.10257020000000001,0.1086024,1.0,1.0,1,1,1,1,0.10257020000000001,1.0,0.10257020000000001,0.10257020000000001,0.10257020000000001,1.0,1.0,1.0
39,gt2.mps.gz,0.0873096,0.25887519999999997,5.0,325.0,1,1,1,1,0.0873096,5.0,0.0873096,0.0873096,0.0873096,5.0,5.0,5.0
40,rmatr100-p5.mps.gz,586.2969298,522.1596490000001,405.0,395.0,0,1,1,0,522.1596490000001,395.0,586.2969298,522.1596490000001,586.2969298,405.0,395.0,405.0
41,umts.mps.gz,1080.299948,13338.9142032,144227.0,3106370.0,1,1,1,1,1080.299948,144227.0,1080.299948,1080.299948,1080.299948,144227.0,144227.0,144227.0
42,neos-957143.mps.gz,826.3102822000001,1221.6587764,48.0,70.0,1,1,1,1,826.3102822000001,48.0,826.3102822000001,826.3102822000001,826.3102822000001,48.0,48.0,48.0
43,gen-ip021.mps.gz,548.6698571999999,607.9282685999999,2101666.0,2341056.0,1,1,1,1,548.6698571999999,2101666.0,548.6698571999999,548.6698571999999,548.6698571999999,2101666.0,2101666.0,2101666.0
44,tanglegram6.mps.gz,22.344748600000003,20.355591599999997,7.0,7.0,0,0,0,0,20.355591599999997,7.0,20.355591599999997,20.355591599999997,20.355591599999997,7.0,7.0,7.0
45,fjspeasy01i.mps.gz,344.7880472,650.4872432,31.0,47.0,1,1,1,1,344.7880472,31.0,344.7880472,344.7880472,344.7880472,31.0,31.0,31.0
46,neos-4966258-blicks.mps.gz,10656.3571876,9099.7252978,2560.0,2888.0,0,1,1,0,9099.7252978,2560.0,10656.3571876,9099.7252978,10656.3571876,2560.0,2888.0,2560.0
47,neos-3148108-pahi.mps.gz,4.2968142,4.220265,1.0,1.0,0,1,1,0,4.220265,1.0,4.2968142,4.220265,4.2968142,1.0,1.0,1.0
48,neos-555001.mps.gz,1.8132373999999998,1981.1910747999998,1.0,693016.0,1,1,1,1,1.8132373999999998,1.0,1.8132373999999998,1.8132373999999998,1.8132373999999998,1.0,1.0,1.0
49,neos5.mps.gz,1619.2415747999999,512.0040336000001,4441157.0,1533055.0,0,0,0,0,512.0040336000001,1533055.0,512.0040336000001,512.0040336000001,512.0040336000001,1533055.0,1533055.0,1533055.0
50,gasprod1-3.mps.gz,60.0891022,406.179975,378.0,28980.0,1,1,1,1,60.0891022,378.0,60.0891022,60.0891022,60.0891022,378.0,378.0,378.0
51,neos-5083528-gimone.mps.gz,53.35146160000001,94.0976218,4.0,21.0,1,1,1,1,53.35146160000001,4.0,53.35146160000001,53.35146160000001,53.35146160000001,4.0,4.0,4.0
52,neos-3226448-wkra.mps.gz,18000.0048946,7079.7617718,181.0,44.0,0,1,1,0,7079.7617718,44.0,18000.0048946,7079.7617718,18000.0048946,181.0,44.0,181.0
53,sp98ar.mps.gz,15783.325640800002,18475.493299200003,192153.0,565985.8,1,1,1,1,15783.325640800002,192153.0,15783.325640800002,15783.325640800002,15783.325640800002,192153.0,192153.0,192153.0
54,n7-3.mps.gz,51.6508964,1571.592162,437.0,132731.0,1,1,1,1,51.6508964,437.0,51.6508964,51.6508964,51.6508964,437.0,437.0,437.0
55,neos-3636886-kereu.mps.gz,683.9649008,18019.7333572,14209.0,539635.0,1,1,1,1,683.9649008,14209.0,683.9649008,683.9649008,683.9649008,14209.0,14209.0,14209.0
56,decomp2.mps.gz,106.71131599999998,80.7270698,6.0,336.0,0,1,1,0,80.7270698,6.0,106.71131599999998,80.7270698,106.71131599999998,6.0,336.0,6.0
57,ns4-pr6.mps.gz,1.926288,51.6318804,62.0,12362.0,1,1,1,1,1.926288,62.0,1.926288,1.926288,1.926288,62.0,62.0,62.0
58,neos-1516309.mps.gz,1.010624,1.6591711999999998,1.0,5.0,1,1,1,1,1.010624,1.0,1.010624,1.010624,1.010624,1.0,1.0,1.0
59,mik-250-20-75-4.mps.gz,41.1882344,396.70390599999996,7906.0,1372077.0,1,1,1,1,41.1882344,7906.0,41.1882344,41.1882344,41.1882344,7906.0,7906.0,7906.0
60,glass-sc.mps.gz,4522.013984800001,4073.5584018,262210.0,256139.0,0,0,0,0,4073.5584018,256139.0,4073.5584018,4073.5584018,4073.5584018,256139.0,256139.0,256139.0
61,uct-subprob.mps.gz,3255.584086,18129.9375644,75300.0,2047898.0,1,1,1,1,3255.584086,75300.0,3255.584086,3255.584086,3255.584086,75300.0,75300.0,75300.0
62,neos-3611689-kaihu.mps.gz,3.2487311999999995,35.462727,21.0,29199.0,1,1,1,1,3.2487311999999995,21.0,3.2487311999999995,3.2487311999999995,3.2487311999999995,21.0,21.0,21.0
63,sp98ir.mps.gz,72.28588740000001,84.93818220000001,2280.0,2444.0,1,1,1,1,72.28588740000001,2280.0,72.28588740000001,72.28588740000001,72.28588740000001,2280.0,2280.0,2280.0
64,aflow40b.mps.gz,960.8512724,14453.954203999998,34552.0,5221215.0,1,1,1,1,960.8512724,34552.0,960.8512724,960.8512724,960.8512724,34552.0,34552.0,34552.0
65,mkc1.mps.gz,3635.7543562,18095.0987074,701606.0,6588731.8,1,1,1,1,3635.7543562,701606.0,3635.7543562,3635.7543562,3635.7543562,701606.0,701606.0,701606.0
66,neos-1445738.mps.gz,50.0537714,64.1621966,349.0,583.0,1,1,1,1,50.0537714,349.0,50.0537714,50.0537714,50.0537714,349.0,349.0,349.0
67,neos-4260495-otere.mps.gz,1266.5597655999998,1289.8178876000002,155.0,86.0,1,1,1,1,1266.5597655999998,86.0,1266.5597655999998,1266.5597655999998,1266.5597655999998,155.0,155.0,155.0
68,bc.mps.gz,590.3336384,18040.137141200004,2375.0,523141.4,1,1,1,1,590.3336384,2375.0,590.3336384,590.3336384,590.3336384,2375.0,2375.0,2375.0
69,iis-hc-cov.mps.gz,2756.8226012,2318.8649926000003,69969.0,76535.0,0,0,0,0,2318.8649926000003,69969.0,2318.8649926000003,2318.8649926000003,2318.8649926000003,76535.0,76535.0,76535.0
70,neos-525149.mps.gz,6.505825200000001,12.026817000000001,1.0,1.0,1,1,1,1,6.505825200000001,1.0,6.505825200000001,6.505825200000001,6.505825200000001,1.0,1.0,1.0
71,gr4x6.mps.gz,0.0165812,0.053229200000000004,1.0,24.0,1,1,1,1,0.0165812,1.0,0.0165812,0.0165812,0.0165812,1.0,1.0,1.0
72,neos-3402294-bobin.mps.gz,289.6103916,18052.8483316,621.0,1569830.6,1,1,1,1,289.6103916,621.0,289.6103916,289.6103916,289.6103916,621.0,621.0,621.0
73,qnet1.mps.gz,2.5307009999999996,4.263889600000001,3.0,102.0,1,1,1,1,2.5307009999999996,3.0,2.5307009999999996,2.5307009999999996,2.5307009999999996,3.0,3.0,3.0
74,nursesched-sprint-late03.mps.gz,238.99023100000005,18044.498872599997,423.0,77575.2,1,1,1,1,238.99023100000005,423.0,238.99023100000005,238.99023100000005,238.99023100000005,423.0,423.0,423.0
75,istanbul-no-cutoff.mps.gz,150.2962278,292.0852332,301.0,1207.0,1,1,1,1,150.2962278,301.0,150.2962278,150.2962278,150.2962278,301.0,301.0,301.0
76,piperout-d27.mps.gz,77.11861880000001,70.3771638,902.0,152.0,0,1,1,0,70.3771638,152.0,77.11861880000001,70.3771638,77.11861880000001,902.0,152.0,902.0
77,lectsched-1.mps.gz,867.9176520000001,833.1125278000002,5518.0,1410.0,0,1,0,0,833.1125278000002,1410.0,833.1125278000002,833.1125278000002,867.9176520000001,1410.0,1410.0,5518.0
78,transportmoment.mps.gz,2924.7427318,1370.3830024,10643.0,75129.0,0,1,0,0,1370.3830024,10643.0,1370.3830024,1370.3830024,2924.7427318,75129.0,75129.0,10643.0
79,icir97_tension.mps.gz,4717.400735,15653.046966999998,1112767.0,12716437.0,1,1,1,1,4717.400735,1112767.0,4717.400735,4717.400735,4717.400735,1112767.0,1112767.0,1112767.0
80,neos-480878.mps.gz,38.4754612,48.908301200000004,1347.0,4246.0,1,1,1,1,38.4754612,1347.0,38.4754612,38.4754612,38.4754612,1347.0,1347.0,1347.0
81,mcsched.mps.gz,252.7370788,309.8460824,4272.0,20843.0,1,1,1,1,252.7370788,4272.0,252.7370788,252.7370788,252.7370788,4272.0,4272.0,4272.0
82,neos-933966.mps.gz,6024.285113,1513.0224954000003,734.0,87.0,0,1,0,0,1513.0224954000003,87.0,1513.0224954000003,1513.0224954000003,6024.285113,87.0,87.0,734.0
83,map06.mps.gz,1056.2841810000002,1010.452008,738.0,756.0,1,1,1,0,1010.452008,738.0,1056.2841810000002,1056.2841810000002,1056.2841810000002,738.0,738.0,738.0
84,neos-3592146-hawea.mps.gz,18000.019898399998,4257.709032200001,802754.0,378205.0,0,0,0,0,4257.709032200001,378205.0,4257.709032200001,4257.709032200001,4257.709032200001,378205.0,378205.0,378205.0
85,npmv07.mps.gz,238.2280322,420.50242280000003,3.0,16.0,1,1,1,1,238.2280322,3.0,238.2280322,238.2280322,238.2280322,3.0,3.0,3.0
86,ns2034125.mps.gz,14247.738842800001,19651.3772742,12420.0,174532.0,1,1,1,1,14247.738842800001,12420.0,14247.738842800001,14247.738842800001,14247.738842800001,12420.0,12420.0,12420.0
87,markshare_4_0.mps.gz,206.5255008,166.4555846,2188801.0,2130216.0,0,0,0,0,166.4555846,2130216.0,166.4555846,166.4555846,166.4555846,2130216.0,2130216.0,2130216.0
88,beavma.mps.gz,1.5795578000000001,10.393686399999998,1.0,5697.0,1,1,1,1,1.5795578000000001,1.0,1.5795578000000001,1.5795578000000001,1.5795578000000001,1.0,1.0,1.0
89,supportcase37.mps.gz,119.99913280000001,248.2825686,23.0,1140.0,1,1,1,1,119.99913280000001,23.0,119.99913280000001,119.99913280000001,119.99913280000001,23.0,23.0,23.0
90,neos-1171448.mps.gz,7.233580999999999,40.6969446,1.0,8.0,1,1,1,1,7.233580999999999,1.0,7.233580999999999,7.233580999999999,7.233580999999999,1.0,1.0,1.0
91,biella1.mps.gz,1142.0292748000002,3262.7166184,199.0,10432.0,1,1,1,1,1142.0292748000002,199.0,1142.0292748000002,1142.0292748000002,1142.0292748000002,199.0,199.0,199.0
92,neos-5192052-neckar.mps.gz,0.0443422,0.0852812,1.0,1.0,1,1,1,1,0.0443422,1.0,0.0443422,0.0443422,0.0443422,1.0,1.0,1.0
93,gen-ip036.mps.gz,734.7128842,662.7741472000001,2144143.0,2023646.0,0,0,0,0,662.7741472000001,2023646.0,662.7741472000001,662.7741472000001,662.7741472000001,2023646.0,2023646.0,2023646.0
94,fastxgemm-n2r7s4t1.mps.gz,1527.5183824,14102.9914986,187498.0,1794161.0,1,1,1,1,1527.5183824,187498.0,1527.5183824,1527.5183824,1527.5183824,187498.0,187498.0,187498.0
95,dano3_3.mps.gz,135.0684252,231.6364242,16.0,20.0,1,1,1,1,135.0684252,16.0,135.0684252,135.0684252,135.0684252,16.0,16.0,16.0
96,neos-1367061.mps.gz,109.14186839999999,243.30316199999996,1.0,1.0,1,1,1,1,109.14186839999999,1.0,109.14186839999999,109.14186839999999,109.14186839999999,1.0,1.0,1.0
97,neos-1445765.mps.gz,59.223764200000005,66.0319464,263.0,612.0,1,1,1,1,59.223764200000005,263.0,59.223764200000005,59.223764200000005,59.223764200000005,263.0,263.0,263.0
98,neos-4338804-snowy.mps.gz,8287.774171000001,18009.154231599998,4344551.0,21969663.6,1,1,1,1,8287.774171000001,4344551.0,8287.774171000001,8287.774171000001,8287.774171000001,4344551.0,4344551.0,4344551.0
99,timtab1.mps.gz,70.7734738,10529.7979868,32472.0,17501066.0,1,1,1,1,70.7734738,32472.0,70.7734738,70.7734738,70.7734738,32472.0,32472.0,32472.0
100,timtab1CUTS.mps.gz,151.2333056,125.9339336,45864.0,147008.0,0,1,1,0,125.9339336,45864.0,151.2333056,125.9339336,151.2333056,45864.0,147008.0,45864.0
101,neos-5140963-mincio.mps.gz,16224.7060062,21488.056024,5624805.0,5551626.6,1,1,1,1,16224.7060062,5551626.6,16224.7060062,16224.7060062,16224.7060062,5624805.0,5624805.0,5624805.0
102,neos9.mps.gz,2487.5486386000002,18181.647711,1296.0,42940.0,1,1,1,1,2487.5486386000002,1296.0,2487.5486386000002,2487.5486386000002,2487.5486386000002,1296.0,1296.0,1296.0
103,gus-sch.mps.gz,6.703771000000001,14.5269178,136.0,2150.0,1,1,1,1,6.703771000000001,136.0,6.703771000000001,6.703771000000001,6.703771000000001,136.0,136.0,136.0
104,ns2071214.mps.gz,3678.6600276,1817.9340856000001,209906.0,171030.0,0,1,0,0,1817.9340856000001,171030.0,1817.9340856000001,1817.9340856000001,3678.6600276,171030.0,171030.0,209906.0
105,cap6000.mps.gz,5.2067074,4.6783784,2009.0,1906.0,0,1,1,0,4.6783784,1906.0,5.2067074,4.6783784,5.2067074,2009.0,1906.0,2009.0
106,p500x2988d.mps.gz,2.5675902,209.14213279999998,1.0,17714.0,1,1,1,1,2.5675902,1.0,2.5675902,2.5675902,2.5675902,1.0,1.0,1.0
107,supportcase34.mps.gz,1295.9650344,17181.4060388,5869.0,95297.8,1,1,1,1,1295.9650344,5869.0,1295.9650344,1295.9650344,1295.9650344,5869.0,5869.0,5869.0
108,neos-5093327-huahum.mps.gz,8115.829919599999,18593.907626400007,33313.0,512358.8,1,1,1,1,8115.829919599999,33313.0,8115.829919599999,8115.829919599999,8115.829919599999,33313.0,33313.0,33313.0
109,dsbmip.mps.gz,1.8040791999999999,2.4468683999999996,12.0,10.0,1,1,1,1,1.8040791999999999,10.0,1.8040791999999999,1.8040791999999999,1.8040791999999999,12.0,12.0,12.0
110,mik-250-20-75-1.mps.gz,13.430595199999999,36.8691332,993.0,94342.0,1,1,1,1,13.430595199999999,993.0,13.430595199999999,13.430595199999999,13.430595199999999,993.0,993.0,993.0
111,supportcase43.mps.gz,21.9629302,20.433117399999997,1.0,1.0,0,1,1,0,20.433117399999997,1.0,21.9629302,20.433117399999997,21.9629302,1.0,1.0,1.0
112,neos-4333596-skien.mps.gz,150.098923,641.4708605999999,91755.0,472118.0,1,1,1,1,150.098923,91755.0,150.098923,150.098923,150.098923,91755.0,91755.0,91755.0
113,neos-4413714-turia.mps.gz,379.8644968,830.3206736,63.0,890.0,1,1,1,1,379.8644968,63.0,379.8644968,379.8644968,379.8644968,63.0,63.0,63.0
114,bab5.mps.gz,17866.5860734,18506.063999,204062.2,298315.4,1,1,1,1,17866.5860734,204062.2,17866.5860734,17866.5860734,17866.5860734,204062.2,204062.2,204062.2
115,neos-2987310-joes.mps.gz,22.828121000000003,29.047006999999997,1.0,1.0,1,1,1,1,22.828121000000003,1.0,22.828121000000003,22.828121000000003,22.828121000000003,1.0,1.0,1.0
116,neos4.mps.gz,1.0173299999999998,0.9805075999999999,1.0,1.0,0,1,0,0,0.9805075999999999,1.0,0.9805075999999999,0.9805075999999999,1.0173299999999998,1.0,1.0,1.0
117,neos-885524.mps.gz,668.3628896000001,18659.952656799996,176.0,286520.2,1,1,1,1,668.3628896000001,176.0,668.3628896000001,668.3628896000001,668.3628896000001,176.0,176.0,176.0
118,chromaticindex512-7.mps.gz,6847.2236672,1685.7394512,36950.0,375.0,0,1,1,0,1685.7394512,375.0,6847.2236672,1685.7394512,6847.2236672,36950.0,375.0,36950.0
119,piperout-27.mps.gz,29.7227794,61.78697639999999,102.0,758.0,1,1,1,1,29.7227794,102.0,29.7227794,29.7227794,29.7227794,102.0,102.0,102.0
120,rocII-5-11.mps.gz,17982.472482,18310.9288304,1116519.0,1273813.8,1,1,1,1,17982.472482,1116519.0,17982.472482,17982.472482,17982.472482,1116519.0,1116519.0,1116519.0
121,arki001.mps.gz,18000.7384716,3441.9720611999996,2267074.2,1761208.0,0,1,1,0,3441.9720611999996,1761208.0,18000.7384716,3441.9720611999996,18000.7384716,2267074.2,1761208.0,2267074.2
122,23588.mps.gz,5.0133938,4.3162748,576.0,981.0,0,1,1,0,4.3162748,576.0,5.0133938,4.3162748,5.0133938,576.0,981.0,576.0
123,neos-4971100-bodrog.mps.gz,3.8867165999999997,3.8209796,1.0,1.0,0,1,1,0,3.8209796,1.0,3.8867165999999997,3.8209796,3.8867165999999997,1.0,1.0,1.0
124,n2seq36f.mps.gz,19.359966800000002,22.9280198,1580.0,3982.0,1,1,1,1,19.359966800000002,1580.0,19.359966800000002,19.359966800000002,19.359966800000002,1580.0,1580.0,1580.0
125,ran13x13.mps.gz,44.481120999999995,149.90139520000002,2468.0,250267.0,1,1,1,1,44.481120999999995,2468.0,44.481120999999995,44.481120999999995,44.481120999999995,2468.0,2468.0,2468.0
126,supportcase33.mps.gz,705.3632031999999,1097.0980582,4878.0,17526.0,1,1,1,1,705.3632031999999,4878.0,705.3632031999999,705.3632031999999,705.3632031999999,4878.0,4878.0,4878.0
