NAME,INITIAL LP,FIRST ROUND CUT,ROUND OF CUTS,OBJECTIVE VALUE ROOT NODE,BEST SOLUTION,SOLUTION TIME,PRESOLVING TIME,BEST PRIMAL BOUND,GAP,No. OF CUTS GENERATED,No. OF CUTS APPLIED,No. OF CUTS PRESENT IN LP AT THE END,No. OF NODES,INITIAL LP TIME,TIME FIRST ROUND,TIME ROOT END,RANDOM SEED,CUT SETTING,STATUS,END
map14860-20.mps.gz,-1675.0,-993.5724078252889,13,-985.1215569935353,-922.0,181.659989,3.2521839999999997,-922.0,0.0,29029,196,0,199,4.226606,10.673274,37.620664,32,1,optimal,DONE
map16715-04.mps.gz,-1675.0,-294.38075862770677,17,-288.70847977647855,-111.0,1864.632829,2.865923,-111.0,0.0,37847,1549,0,1657,3.536603,13.44095,42.370433,32,1,optimal,DONE
map18.mps.gz,-1675.0,-928.0939090446936,17,-916.8498079038012,-847.0,267.59477,2.900939,-847.0,0.0,28920,223,0,306,3.4777329999999997,10.324099,105.120642,32,1,optimal,DONE
mappingmesh3x3mpeg2i.mps.gz,308.0,308.0,12,308.0,905.0,179.773544,0.9733809999999999,905.0,0.0,11804,1783,0,3368,1.012843,1.92913,5.195699,32,1,optimal,DONE
mario-t-hard5i.mps.gz,-4482.0,-4482.0,11,-4482.0,-4482.0,86.800106,61.503727,-4482.0,0.0,11478,641,0,1,61.732401,67.133624,86.800001,32,1,optimal,DONE
markshare_4_0.mps.gz,-3084.0,0.0,22,-3084.0,1.0,207.764739,0.008147999999999999,1.0,0.0,98538,2910,0,2188801,0.0073,0.019253,0.522332,32,1,optimal,DONE
mas74.mps.gz,10482.795280331204,10489.793534149549,71,10694.108177642414,11801.185729000033,2411.759632,0.015806,11801.185729000033,0.0,4884380,9798,0,7103212,0.009871999999999999,0.040493999999999995,8.513973,32,1,optimal,DONE
mas76.mps.gz,38893.90364052266,38913.36574022403,57,39178.42503717719,40005.054142,146.037984,0.017107999999999998,40005.054142,0.0,448486,7538,0,326705,0.011294,0.02922,19.690964,32,1,optimal,DONE
mcsched.mps.gz,-878973.0,193782.19797774113,18,193837.23717825185,211913.0,248.483281,0.126184,211913.0,0.0,54522,6350,0,4272,0.09690599999999999,0.7634679999999999,83.985633,32,1,optimal,DONE
mik-250-20-75-1.mps.gz,-207474.0,-52997.0,42,-50659.75189659716,-49716.0,13.395819,0.041394,-49716.0,0.0,40040,1674,0,993,0.034281,0.063146,8.035458,32,1,optimal,DONE
mik-250-20-75-2.mps.gz,-206974.0,-54241.700051894135,59,-51512.12631461606,-50768.0,15.782423,0.045391999999999995,-50768.0,0.0,15399,895,0,427,0.030493,0.059767999999999995,13.308812,32,1,optimal,DONE
mik-250-20-75-3.mps.gz,-224541.0,-55479.0,86,-53010.65639263784,-52242.0,12.398604,0.045252,-52242.0,0.0,23283,1175,0,678,0.031585999999999996,0.061236,9.191316,32,1,optimal,DONE
mik-250-20-75-4.mps.gz,-224089.0,-56618.0,53,-53614.17689827359,-52301.0,42.145163,0.045051999999999995,-52301.0,0.0,254574,5957,0,7906,0.032588,0.062018,23.406405,32,1,optimal,DONE
mik-250-20-75-5.mps.gz,-205732.0,-54821.0,47,-52475.981689554144,-51531.99999999999,13.211309,0.038528,-51531.99999999999,0.0,67089,2130,0,1409,0.031847,0.063066,5.934984,32,1,optimal,DONE
mine-166-5.mps.gz,-1056607342.6040109,-739461032.3738562,47,-586057700.8281691,-566395707.87083,49.842223,1.474365,-566395707.87083,0.0,19712,151,0,2681,1.356771,2.454086,39.226007,32,1,optimal,DONE
mine-90-10.mps.gz,-1353911856.528028,-861492539.2396343,19,-808604507.8577132,-784302337.6331725,372.38685,1.193006,-784302337.6331725,0.0,193828,8766,0,27540,1.052867,1.720008,108.684208,32,1,optimal,DONE
misc07.mps.gz,1425.0,1425.0,20,1611.0527289994072,2810.0,5.232841,0.11792899999999999,2810.0,0.0,3458,232,0,1345,0.11988,0.166989,0.765895,32,1,optimal,DONE
mitre.mps.gz,-2347860.0,115155.0,9,115155.0,115155.0,9.585423,8.814053,115155.0,0.0,1594,90,0,1,8.840841,9.337132,9.58538,32,1,optimal,DONE
mkc1.mps.gz,-60311.23200000071,-611.85,66,-607.21,-607.207,3601.481158,0.345448,-607.207,0.0,258188,28633,0,701606,0.255548,0.35587799999999997,92.697828,32,1,optimal,DONE
mod010.mps.gz,80.0,6532.5,11,6534.375,6548.0,0.724955,0.192416,6548.0,0.0,301,3,0,1,0.16938899999999998,0.445109,0.7249169999999999,32,1,optimal,DONE
mod011.mps.gz,-948674293.3319967,-62047195.769443154,111,-56520044.80837594,-54558535.0142274,230.836541,0.44321499999999997,-54558535.0142274,0.0,60233,1828,0,1164,0.46707,0.71078,32.970487,32,1,optimal,DONE
momentum2.mps.gz,9102.0,9102.0,1,9102.000000000115,12314.214629786606,11099.024619,14.491624999999999,12314.214629786606,0.0,1567506,41693,0,279602,14.363621,19.465244,19.465244,32,1,optimal,DONE
msc98-ip.mps.gz,1057700.0007078452,19540481.066971023,45,19702877.005819876,19839497.005874474,14357.770047,1.391408,19839497.005874474,0.0,146764,11724,0,27544,1.253704,15.76758,5826.069864,32,1,optimal,DONE
mspsphard01i.mps.gz,21.0,22.0,67,31.0,35.0,11077.96751,71.712503,35.0,0.0,2392047,578929,0,323371,71.220968,77.949883,358.848547,32,1,optimal,DONE
mushroom-best.mps.gz,-0.0013157894736842124,0.00555512195121951,12,0.014146342664821544,0.055333761232349135,18000.018931,1.55729,0.055333761232349135,0.1857506361323153,139499,1409,0,658781,1.310483,2.713105,457.181485,32,1,timelimit,DONE
mzzv11.mps.gz,-25998.0,-22874.76756247053,34,-21920.932208055685,-21718.0,447.57473,23.711011,-21718.0,0.0,22579,3170,0,1356,23.760306,56.15647,91.214736,32,1,optimal,DONE
mzzv42z.mps.gz,-22278.0,-21571.1243317777,86,-20814.940201342375,-20540.0,460.840098,4.162885,-20540.0,0.0,33520,347,0,11,3.6576589999999998,26.758185,446.201564,32,1,optimal,DONE
n13-3.mps.gz,9105.0,11923.60775748819,75,13125.335286628935,13385.0,7.576791,0.125666,13385.0,0.0,3970,473,0,185,0.132848,0.17510099999999998,4.557716,32,1,optimal,DONE
n2seq36f.mps.gz,52000.0,52000.0,33,52000.0,52200.0,19.596305,0.26515099999999997,52200.0,0.0,7746,692,0,1580,0.201873,0.5796169999999999,8.485973,32,1,optimal,DONE
n2seq36q.mps.gz,52000.0,52000.0,11,52000.000000000015,52200.0,246.741194,1.268127,52200.0,0.0,29016,1009,0,934,1.326886,4.280646,71.117945,32,1,optimal,DONE
n3div36.mps.gz,114333.37474120082,114373.70176188285,57,123422.56923088054,130800.0,13191.394375,4.2626159999999995,130800.0,0.0,1831588,6439,0,306128,1.937116,24.377685,996.539594,32,1,optimal,DONE
n7-3.mps.gz,7370.0,13117.719690853242,72,15141.510936669929,15426.0,51.284762,0.17804899999999999,15426.0,0.0,9759,1132,0,437,0.189735,0.379702,10.601912,32,1,optimal,DONE
neos-1061020.mps.gz,-8408868215.400042,-145778.62200769185,9,-145743.80238906146,-142745.29999996425,485.839218,1.051272,-142745.29999996425,0.0,10922,405,0,1442,1.045099,19.190993,45.333227,32,1,optimal,DONE
neos-1122047.mps.gz,0,0,0,0,161.0,13.012452,12.554581,161.0,0.0,57171,0,0,1,12.665545999999999,0,0,32,1,optimal,DONE
neos-1171448.mps.gz,-7371.0,-309.0,11,-309.0,-309.0,7.050816,1.686451,-309.0,0.0,13882,138,0,1,1.733121,4.336103,7.050662,32,1,optimal,DONE
neos-1223462.mps.gz,-2314.0,-751.0,1,-751.0,-751.0,7.47621,0.9479409999999999,-751.0,0.0,3443,17,0,1,0.967594,7.476145,7.476159,32,1,optimal,DONE
neos-1324574.mps.gz,4.5,4.5,11,4.5,8.0,294.021655,0.240135,8.0,0.0,22633,1647,0,2543,0.252672,3.8178039999999998,34.785877,32,1,optimal,DONE
neos-1330346.mps.gz,4.5,4.500000000000001,22,4.5,8.0,6105.425208,0.172918,8.0,0.0,28804657,30808,0,363848,0.110806,1.042223,334.525552,32,1,optimal,DONE
neos-1337307.mps.gz,-1482271.0,-203808.24691358025,34,-202783.58623897334,-202319.0,201.402007,0.8203349999999999,-202319.0,0.0,128908,6400,0,2479,0.595694,1.840427,107.420649,32,1,optimal,DONE
neos-1367061.mps.gz,-1750000.0,1e+20,1,31320456.264497157,31320456.26449716,100.246304,8.148279,31320456.26449716,0.0,93875,21,0,1,8.325336,100.246206,100.246227,32,1,optimal,DONE
neos-1396125.mps.gz,-1.8519907829528393e-14,1116.3944339015259,67,1902.7310608035727,3000.04533730195,215.93477,0.117808,3000.04533730195,0.0,34112,4431,0,18493,0.105844,2.021074,76.528589,32,1,optimal,DONE
neos-1425699.mps.gz,3175561447.5053167,3175589317.300717,4,3179698977.0,3179698977.0,0.013365,0.006072,3179698977.0,0.0,31,4,0,1,0.006921999999999999,0.010126,0.013182,32,1,optimal,DONE
neos-1430701.mps.gz,-468.0,-78.0,17,-78.0,-77.0,14.287481,0.038763,-77.0,0.0,51610,2781,0,4417,0.029238999999999998,0.054298,4.124439,32,1,optimal,DONE
neos-1445738.mps.gz,-554439.0,-18474.00468970582,37,-18270.94225092582,-17380.0,50.041119,8.265832,-17380.0,0.0,1359,197,0,349,8.313918,8.866888,18.285127,32,1,optimal,DONE
neos-1445743.mps.gz,-561456.0,-18813.36477794356,50,-18470.915122895978,-17905.0,30.827131,8.074347,-17905.0,0.0,1375,223,0,69,8.127421,8.535521,14.58101,32,1,optimal,DONE
neos-1445765.mps.gz,-566161.0,-18915.482695442737,54,-18455.961706787402,-17783.0,58.225591,7.196901,-17783.0,0.0,2073,362,0,263,7.241179,7.770991,18.656299,32,1,optimal,DONE
neos-1456979.mps.gz,154.0,154.0,32,162.33333333333334,176.0,5820.944235,0.36402199999999996,176.0,0.0,133132,42692,0,37883,0.323839,1.274822,1084.175727,32,1,optimal,DONE
neos-1516309.mps.gz,33432.33333333333,33432.33333333333,48,35735.25,35954.0,1.047248,0.606691,35954.0,0.0,1048,23,0,1,0.588279,0.640062,1.047202,32,1,optimal,DONE
neos-1582420.mps.gz,87.5761183958495,87.78495854245037,144,90.35573423926408,91.0,80.076578,1.117463,91.0,0.0,24706,19,0,6,0.9528449999999999,1.642741,71.775043,32,1,optimal,DONE
neos-1599274.mps.gz,31235.74285714286,31235.74285714286,26,31875.600000000002,32075.6,3.589171,1.639346,32075.599999999995,0.0,1974,10,0,1,1.5916549999999998,1.984476,3.589106,32,1,optimal,DONE
neos-1601936.mps.gz,-2500.0,3.0,21,3.0000000000005116,3.0,13850.538533,0.464701,3.0,0.0,8975,815,0,14529,0.372071,24.403607,5729.303415,32,1,optimal,DONE
neos-2328163-agri.mps.gz,-870184.0,26589.153846153848,113,27420.208333333336,27674.0,6416.702988,0.524828,27674.0,0.0,138471,15651,0,139404,0.40102499999999996,3.152211,435.681503,32,1,optimal,DONE
neos-2978193-inde.mps.gz,-83.58174971199999,-2.418518186,24,-2.418518186,-2.3880616859999986,2365.106106,0.536131,-2.388061686,0.0,511568,15951,0,128708,0.419695,0.9002159999999999,175.089591,32,1,optimal,DONE
neos-2987310-joes.mps.gz,-6179478186.413497,0,0,-607702988.290905,-607702988.290905,20.717343,19.159454,-607702988.290905,0.0,9064,0,0,1,19.270917,0,0,32,1,optimal,DONE
neos-3004026-krka.mps.gz,0,0.0,22,0,0.0,416.622359,1.285051,0.0,0.0,204997,68508,0,13955,1.29298,2.2175,54.176542,32,1,optimal,DONE
neos-3024952-loue.mps.gz,-3965000.0,22882.0,52,25448.755478728403,26756.000000000004,5129.633772,0.110389,26756.000000000004,0.0,3762065,60689,0,91480,0.084754,1.566544,102.660232,32,1,optimal,DONE
neos-3045796-mogo.mps.gz,-715.0,-175.0,11,-175.0,-175.0,2.909219,1.193904,-175.0,0.0,2628,228,0,1,1.215192,1.834984,2.909038,32,1,optimal,DONE
neos-3048764-nadi.mps.gz,-7593345122.286358,0,0,-3883988306.366688,-3883988306.366688,0.320405,0.192233,-3883988306.366688,0.0,634,0,0,1,0.21265599999999998,0,0,32,1,optimal,DONE
neos-3065804-namu.mps.gz,-368972913.8000001,0,0,-368972913.8000001,0.0,11.074116,6.537399,0.0,0.0,2668,0,0,1,6.6106110000000005,0,0,32,1,optimal,DONE
neos-3083784-nive.mps.gz,0,0,0,0,0.0,0.049511,0.039124,0.0,0.0,55,0,0,1,0.047786999999999996,0,0,32,1,optimal,DONE
neos-3083819-nubu.mps.gz,-6681188.0,6293450.671758262,18,6301883.1915684305,6307996.0,20.264854,0.289238,6307996.0,0.0,3002,220,0,1041,0.31039,0.455769,2.019335,32,1,optimal,DONE
neos-3116779-oban.mps.gz,0,0,0,0.0,0.0,0.043142,0.055727,0.0,0.0,0,0,0,1,0,0,0,32,1,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3118745-obra.mps.gz,-14544.0,253.83333333333348,24,253.83333333333348,255.0,138.998372,0.184881,255.0,0.0,126360,14747,0,34481,0.025818999999999998,0.100936,46.717492,32,1,optimal,DONE
neos-3148108-pahi.mps.gz,0,0,0,0.0,0.0,4.19428,4.022322,0.0,0.0,0,0,0,1,0,0,0,32,1,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3209519-ruhr.mps.gz,332.85,332.85,47,342.8233333333334,467.5,784.930813,43.827815,467.5,0.0,71021,16116,0,61448,43.695842999999996,44.222272,97.609368,32,1,optimal,DONE
neos-3216931-puriri.mps.gz,-7600.0,58939.6826171875,23,61003.28168704279,71320.0,12792.585202,12.9182,71320.0,0.0,124850,19662,0,8769,12.58086,21.107556,5551.316508,32,1,optimal,DONE
neos-3226448-wkra.mps.gz,0,0.0,3,0,0.0,18000.004477,0.231602,1e+20,1e+20,2214,11,0,181,0.25240599999999996,1230.292074,1522.002902,32,1,timelimit,DONE
neos-3354841-apure.mps.gz,48560.0,48680.0,2,48800.00000000001,48800.00000000001,323.51119,311.064018,48800.00000000001,0.0,320,2,0,1,314.085379,323.507443,323.510148,32,1,optimal,DONE
neos-3402294-bobin.mps.gz,-11.0,0.0,11,-2.220446049250313e-16,0.06725000000000003,303.216918,5.106136,0.06725000000000003,0.0,38489,257,0,621,5.92285,12.006945,55.315706,32,1,optimal,DONE
neos-3437289-erdre.mps.gz,0,0,0,0.0,0.0,0.135619,0.1014,0.0,0.0,0,0,0,1,0,0,0,32,1,optimal,DONE SOLVED THROUGH LP RELAXATION
neos-3572885-glina.mps.gz,0,0,0,0,0.0,17.932314,17.30888,0.0,0.0,10288,0,0,1,17.470442,0,0,32,1,optimal,DONE
neos-3581454-haast.mps.gz,1655.0,1662.625,43,2043.0330804667096,2295.0,408.611211,6.978289,2295.0,0.0,54712,4874,0,11475,6.758651,8.176207,149.321438,32,1,optimal,DONE
neos-3592146-hawea.mps.gz,-1.0031840566680256e+16,7622533.75,24,-1.0031840560989654e+16,15465800.875,18000.018218,0.260771,15465800.875,0.1863748414952677,489120,58167,0,798462,0.20739,0.523795,63.390295,32,1,timelimit,DONE
neos-3610040-iskar.mps.gz,15.0,33.95306727850062,74,35.416269827882246,37.0,3.086858,0.022827,37.0,0.0,4237,311,0,197,0.013876999999999999,0.028568,1.930104,32,1,optimal,DONE
neos-3610051-istra.mps.gz,24.0,45.522911876711504,30,46.935067998281525,49.0,2.088815,0.024121,49.0,0.0,1306,211,0,192,0.026517,0.063875,0.74844,32,1,optimal,DONE
neos-3610173-itata.mps.gz,80.0,138.57716252128913,109,146.9110184453179,148.0,2.057485,0.065385,148.0,0.0,4278,212,0,1,0.029300999999999997,0.062484,2.05623,32,1,optimal,DONE
neos-3611447-jijia.mps.gz,43.0,99.60604062499999,45,104.16127525091402,107.0,1.910262,0.024419999999999997,107.0,0.0,2249,177,0,143,0.016645,0.03069,1.306619,32,1,optimal,DONE
neos-3611689-kaihu.mps.gz,37.0,106.84283429290718,79,116.417273561498,119.0,3.233968,0.022060999999999997,119.0,0.0,2673,181,0,21,0.013297999999999999,0.031656,2.953274,32,1,optimal,DONE
neos-3636886-kereu.mps.gz,2010.477804201666,3144.6818435634323,5,4865.646346437557,100001768.08181478,687.579205,14.119905,100001768.08181478,0.0,26762,953,0,14209,14.117814,17.968031,21.921197,32,1,optimal,DONE
neos-3660371-kurow.mps.gz,286.5343834383438,293.1146168915978,14,294.7,2270.85,435.528965,0.07486999999999999,2270.85,0.0,111259,5297,0,95347,0.086709,0.305016,2.009547,32,1,optimal,DONE
neos-3661949-lesse.mps.gz,611154810.786521,0,0,611154810.786521,689000000.0,0.20621899999999999,0.135145,689000000.0,0.0,406,0,0,1,0.144644,0,0,32,1,optimal,DONE
neos-3665875-lesum.mps.gz,248.32500000000002,286.6875,31,429.517,3274.81,11040.39098,0.152561,3274.81,0.0,5579753,50762,0,339994,0.091888,0.827199,168.515432,32,1,optimal,DONE
neos-3696678-lyvia.mps.gz,1.25,0,0,83.75,83.75,0.191468,0.14557,83.75,0.0,796,0,0,1,0.163604,0,0,32,1,optimal,DONE
neos-3699377-maori.mps.gz,135877.22426508006,135877.22426508006,121,135877.22426508003,135877.22426508003,1050.093938,3.877093,135877.22426508003,0.0,49373,7346,0,22984,3.611288,4.943311,185.414749,32,1,optimal,DONE
neos-3703351-marne.mps.gz,317056.2103864032,317056.2103864032,36,317056.21038640325,317056.2103864036,29.789153,0.704426,317056.2103864036,0.0,9006,187,0,593,0.683272,1.317126,6.61193,32,1,optimal,DONE
neos-3734794-moppy.mps.gz,-4623772493.242987,5892075177.326548,33,5897410463.206388,5900905694.594587,10342.558579,0.610101,5900905694.594587,0.0,7985988,27587,0,1209474,0.38587,1.335661,53.390172,32,1,optimal,DONE
neos-3755335-nizao.mps.gz,0,0,0,0,50.0301565326,18.539016,16.679561,50.0301565326,0.0,111056,0,0,1,16.977181,0,0,32,1,optimal,DONE
neos-3759587-noosa.mps.gz,48.3344677694,0,0,48.3344677694,48.33446776939999,17.179017,15.179341,48.33446776939999,0.0,72116,0,0,1,15.396119,0,0,32,1,optimal,DONE
neos-3761878-oglio.mps.gz,422769.02254465374,422769.02254465374,66,422769.02254465374,422769.02254465385,79.738878,0.5211399999999999,422769.02254465385,0.0,21700,1598,0,1210,0.43023799999999995,0.732216,55.79963,32,1,optimal,DONE
neos-4260495-otere.mps.gz,3382.9320744975475,3559.0225937733653,65,4033.523180818817,5290.000000000006,1305.397856,61.425547,5290.000000000006,0.0,182391,356,0,155,61.116799,119.94033,1180.493399,32,1,optimal,DONE
neos-4306827-ravan.mps.gz,-57090.0,-27154.537336574645,97,4450.450566412647,10326.57425742632,18000.017163,21.438394,10326.57425742632,0.06909550600248889,694785,61178,0,114379,20.264584,51.768179,1743.3474,32,1,timelimit,DONE
neos-4322846-ryton.mps.gz,0.41984836400000003,0.419848364,11,0.4198483640000001,0.419848364,1270.046572,159.312796,0.419848364,0.0,110038,1514,0,664,159.744001,298.73107,376.581132,32,1,optimal,DONE
neos-4333596-skien.mps.gz,-18738130.0,-14641039.820008025,30,-14621170.0,-14610731.0,128.223007,0.077217,-14610731.0,0.0,130304,3632,0,91755,0.044212999999999995,0.060918999999999994,15.306996,32,1,optimal,DONE
neos-4338804-snowy.mps.gz,1447.0,1447.0,14,1447.0,1470.9999999999786,8688.01593,0.145956,1470.9999999999786,0.0,12859847,4966551,0,4344551,0.11796799999999999,0.19630299999999998,9.495689,32,1,optimal,DONE
neos-4359986-taipa.mps.gz,0.4040030556149637,0.6784198040887648,107,20.720093826557637,19.750465914031622,18000.010325,19.009551,1e+20,1e+20,66504,11639,0,1,19.13716,1593.217284,17802.998011,32,1,timelimit,DONE
neos-4391920-timok.mps.gz,0.0022822186121558216,0.002282218612156023,111,0.005451422480443335,0.005455408199999998,695.64058,82.616925,0.005455408199999998,0.0,189500,16,0,1,82.301053,671.058636,695.640506,32,1,optimal,DONE
neos-4413714-turia.mps.gz,43.47465101,43.47465101,34,44.33555868223928,45.37016702,390.736005,87.813781,45.37016702,0.0,219146,668,0,63,86.326075,305.141018,369.820641,32,1,optimal,DONE
neos-4722843-widden.mps.gz,-17666.000000000004,5334.6729772839335,69,14160.603214522975,25009.66336627653,1569.641275,93.058013,25009.66336627653,0.0,170555,1911,0,1048,92.12555,136.741503,1317.25672,32,1,optimal,DONE
neos-4724674-aorere.mps.gz,-1033.0000000000018,3971.2905621205537,74,5090.095221257422,8609.198019801981,1519.455685,140.505836,8609.198019801981,0.0,158039,980,0,3221,138.27562,167.555319,871.684746,32,1,optimal,DONE
neos-4738912-atrato.mps.gz,136997598.99049997,277028267.3783375,44,282521101.6237254,283627956.59528,3955.595749,0.24631799999999998,283627956.59528,0.0,605620,39759,0,278355,0.14418599999999998,0.5854039999999999,82.364427,32,1,optimal,DONE
neos-4754521-awarau.mps.gz,0,0,0,0,0.0,84.313767,83.704336,0.0,0.0,0,0,0,1,84.311309,0,0,32,1,optimal,DONE
neos-4760493-puerua.mps.gz,1908.2436950684867,1926.473086513144,97,2031.810157765103,10159.087202096936,18000.203007,16.95873,10159.087202096936,4.000017921591386,108425,155,0,1,17.33092,124.616943,18000.084819,32,1,timelimit,DONE
neos-4805882-barwon.mps.gz,-1015.8,1896.0514736151486,42,2426.540307772879,3009.9999999999995,634.399717,23.916943,3009.9999999999995,0.0,95150,4359,0,14721,24.018113,27.826285,52.624105,32,1,optimal,DONE
neos-480878.mps.gz,479.13879602731765,479.1641450682717,37,486.80359200458565,492.51444928794547,40.83015,0.26859,492.51444928794547,0.0,26193,918,0,1347,0.235815,0.46785699999999997,27.958048,32,1,optimal,DONE
neos-4966258-blicks.mps.gz,446.59343248854475,448.5530227210002,42,499.2227923443151,556.0,11324.232111,40.320865,556.0,0.0,336266,6693,0,2560,40.060735,184.593333,6125.798275,32,1,optimal,DONE
neos-4971100-bodrog.mps.gz,0,0,0,0,0.0,4.680959,4.294795,0.0,0.0,8391,0,0,1,4.357639,0,0,32,1,optimal,DONE
neos-4976951-bunnoo.mps.gz,427.9256595479411,427.9256595479411,36,439.5412591924687,454.0,18000.038201,70.846535,454.0,0.01599940865790786,228787,893,0,44,72.868825,3580.486708,6473.575817,32,1,timelimit,DONE
neos-4984115-canche.mps.gz,-108144379.3332972,-9946708.677880604,2,-9946708.677880606,-9946659.920632808,19.100269,17.497971,-9946659.920632808,0.0,6547,2,0,1,18.158742,18.294478,19.10023,32,1,optimal,DONE
neos-498623.mps.gz,-6623.5999999999285,16.000000000000018,29,16.60000000000002,16.60000000000002,29.682937,1.273255,16.60000000000002,0.0,3213,179,0,13,1.170317,3.90026,26.018759,32,1,optimal,DONE
neos-5013590-toitoi.mps.gz,1064.447092007282,1074.0583228428486,83,1114.8090754053546,8783.679746780612,18000.004097,2.908676,8783.679746780612,6.879088841815166,56290,141,0,1,3.08131,124.289224,17947.876711,32,1,timelimit,DONE
neos-5018451-chiese.mps.gz,-186479476.8660822,-148329314.22913364,18,-148114084.19391802,-147988824.80262047,1343.656218,20.077932,-147988824.80262047,0.0,280354,488,0,3511,21.373532,30.957939,70.222798,32,1,optimal,DONE
neos-503737.mps.gz,50.000000000000014,50.000000000000036,24,49.99999999999999,50.0,293.788233,0.257851,50.0,0.0,1527,298,0,2729,0.241917,1.841981,11.73183,32,1,optimal,DONE
neos-5075914-elvire.mps.gz,-8835015.541949868,277.3418879029341,115,278.2810861694161,-6522502.841641324,18000.01445,0.707676,1e+20,1e+20,2304332,716212,0,1065515,0.6476729999999999,2.815259,1058.035792,32,1,timelimit,DONE
neos-5079731-flyers.mps.gz,2004.0,2011.3076923076922,36,2330.0,2440.000000000001,2450.573965,5.095438,2440.0000000000005,0.0,544160,17097,0,7457,4.90714,15.787051,652.163056,32,1,optimal,DONE
neos-5083528-gimone.mps.gz,0,0.0,9,0,0.0,55.605126,18.506661,0.0,0.0,647,44,0,4,18.712467,27.781309,47.158522,32,1,optimal,DONE
neos-5093327-huahum.mps.gz,3934.0,3944.575,45,4929.200000000003,6404.000000000001,7375.507991,6.240002,6404.000000000001,0.0,2191974,98422,0,33313,6.141443,15.256369,851.456924,32,1,optimal,DONE
neos-5100895-inster.mps.gz,2084.0,2096.412449135273,30,2587.0,3160.0000000000236,2428.352094,3.124709,3160.0000000000236,0.0,751129,37358,0,10140,3.025011,9.716321,537.659923,32,1,optimal,DONE
neos-5106984-jizera.mps.gz,809.5,810.7,17,820.3333333333334,820.9999999999999,11321.945427,66.892112,820.9999999999999,0.0,362565,253,0,28,69.134148,1520.902549,5984.905332,32,1,optimal,DONE
neos-5107597-kakapo.mps.gz,-79002.0,0.10810810810653493,63,494.1509348896361,3645.00000000991,14961.000263,0.60442,3645.00000000991,0.0,15205622,1839090,0,2636428,0.561425,1.010757,53.785281,32,1,optimal,DONE
neos-5115478-kaveri.mps.gz,-80370.0,0.02402402402367443,68,203.6234770219453,1233.9999999999418,18000.005541,0.66555,1233.9999999999418,1.0329489291597065,19021534,3252114,0,2775640,0.609333,1.1512229999999999,55.013501,32,1,timelimit,DONE
neos-5129192-manaia.mps.gz,0,0,0,0,0.0,85.761236,48.888548,0.0,0.0,670637,0,0,1,50.557464,0,0,32,1,optimal,DONE
neos-5140963-mincio.mps.gz,8877.0,8877.0,29,10598.0,14393.0,16019.958659,0.058814,14393.0,0.0,492321,6938,0,5624805,0.017964,0.037929,3533.290488,32,1,optimal,DONE
neos-5149806-wieprz.mps.gz,0.027744731938611416,0.027744731938611412,18,11.0,21.0,7015.366917,104.381743,21.0,0.0,415669,6479,0,13350,104.636856,243.947874,1279.813688,32,1,optimal,DONE
neos-5178119-nalagi.mps.gz,8.569858952216467,8.569858952216462,150,15.369999999999989,22.740000000000002,1500.902837,3.1179,22.740000000000002,0.0,95497,15571,0,18327,2.340616,3.918832,579.782516,32,1,optimal,DONE
neos-5188808-nattai.mps.gz,0,0.0,21,0,0.11028713199999643,2517.980201,1.493693,0.11028713199999643,0.0,78774,3048,0,11023,1.419537,8.063431,380.250181,32,1,optimal,DONE
neos-5192052-neckar.mps.gz,-707720000.0,-11980000.0,11,-11890000.0,-11670000.0,0.046484,0.011046,-11670000.0,0.0,121,7,0,1,0.011216,0.014138999999999999,0.046439,32,1,optimal,DONE
neos-5193246-nerang.mps.gz,0,0.0,17,0,0.038219763,1134.016965,15.812543,0.038219763,0.0,118693,23034,0,7082,15.604159,24.848993,201.503006,32,1,optimal,DONE
neos-5195221-niemur.mps.gz,0,0.0,24,0,0.003835496399999992,2228.79138,15.151926,0.003835496399999992,0.0,177666,40677,0,44657,14.986531,21.1614,121.491799,32,1,optimal,DONE
neos-525149.mps.gz,9.0,60.0,22,60.166666666666664,61.0,5.913777,2.111984,61.0,0.0,2745,49,0,1,2.484702,3.014526,5.91362,32,1,optimal,DONE
neos-555001.mps.gz,310000.0,962625.0,20,1210625.0,1210625.0,1.801515,0.438306,1210625.0,0.0,2484,244,0,1,0.45042899999999997,0.9755809999999999,1.801391,32,1,optimal,DONE
neos-555343.mps.gz,318400.00000000006,1332000.0000000002,47,1512800.0,1542800.0,18000.010911,0.378306,1542800.0,0.01983077736647245,1775782,450517,0,539600,0.324187,2.774859,177.533406,32,1,timelimit,DONE
neos-555424.mps.gz,318400.00000000006,1286800.0000000002,26,1286800.0000000002,1286800.0000000002,424.12911,0.540542,1286800.0000000002,0.0,42199,7284,0,21771,0.47559599999999996,1.524073,31.303297,32,1,optimal,DONE
neos-555884.mps.gz,-216500.00000000003,1112400.0000000002,99,1211200.0000000002,1232700.0000000002,268.137061,0.5002869999999999,1232700.0000000002,0.0,597419,4540,0,6120,0.514996,1.367926,10.050728,32,1,optimal,DONE
neos-565672.mps.gz,43987.412702026755,63899.773792623615,190,90660.7197086222,90693.5495512488,13555.865308,15.264188,90693.5495512488,0.0,355788,34,0,1,9.157429,530.637701,13555.865264,32,1,optimal,DONE
