,NAME,RANDOM SEED,TIME W/ CUTS,TIME W/O CUTS,NODES W/ CUTS,NODES W/O CUTS,PRESOLVING TIME W/O CUTS,PRESOLVING TIME W/ CUTS,TIME FIRST ROUND,TIME ROOT END,INITIAL LP,FIRST ROUND CUT,ROUND OF CUTS,OBJECTIVE VALUE ROOT NODE,vars,bin_vars,int_vars,cont_vars,constr,linsetpart_constr,linsetpack_constr,linsetcov_constr,lincard_constr,lineqknap_constr,linbinpack_constr,linknaps_constr,linintknap_constr,linmixbin_constr,nonzeroes,obj_dyn,dynamism_mean,presol_vars,presol_int_vars,presol_constr
238,cbs-cta.mps.gz,16,40.41695,60.222962,1,58,0.45019,0.416205,4.183203,40.41675,0.0,0.0,15.0,0.0,10.118316634246252,0.0995038922276449,0.0,0.9004961077723551,9.221478116386638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024129746835443038,0.00025682588541988424,4.60301,1.79482,9.023167064451204,0.0,9.221478116386638
239,cbs-cta.mps.gz,32,41.788617,59.35069,1,58,0.421232,0.460175,4.380852,41.788437,0.0,0.0,15.0,0.0,10.118316634246252,0.0995038922276449,0.0,0.9004961077723551,9.221478116386638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024129746835443038,0.00025682588541988424,4.60301,1.79482,9.023167064451204,0.0,9.221478116386638
240,chromaticindex128-5.mps.gz,2,79.86823,1247.372888,1316,100314,0.3597019999999999,0.328654,8.664184,22.707881,3.0,3.0,11.0,3.0,9.128696382935672,1.0,0.0,0.0,9.041566627727496,0.2726411743814372,0.7273588256185628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004339250128250661,0.0,0.0,9.128696382935672,0.0,9.041566627727496
241,chromaticindex128-5.mps.gz,4,86.67135,1258.150042,1316,100314,0.3611729999999999,0.32572,8.845431,23.501897,3.0,3.0,11.0,3.0,9.128696382935672,1.0,0.0,0.0,9.041566627727496,0.2726411743814372,0.7273588256185628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004339250128250661,0.0,0.0,9.128696382935672,0.0,9.041566627727496
242,chromaticindex128-5.mps.gz,8,91.147096,1258.11047,1316,100314,0.3597499999999999,0.3692689999999999,9.234716,24.542708,3.0,3.0,11.0,3.0,9.128696382935672,1.0,0.0,0.0,9.041566627727496,0.2726411743814372,0.7273588256185628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004339250128250661,0.0,0.0,9.128696382935672,0.0,9.041566627727496
243,chromaticindex128-5.mps.gz,16,86.113054,1196.773347,1316,100314,0.32688,0.3537579999999999,8.727962999999999,23.024563,3.0,3.0,11.0,3.0,9.128696382935672,1.0,0.0,0.0,9.041566627727496,0.2726411743814372,0.7273588256185628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004339250128250661,0.0,0.0,9.128696382935672,0.0,9.041566627727496
244,chromaticindex128-5.mps.gz,32,86.005041,1234.775125,1316,100314,0.315671,0.3537579999999999,8.705631,23.018676,3.0,3.0,11.0,3.0,9.128696382935672,1.0,0.0,0.0,9.041566627727496,0.2726411743814372,0.7273588256185628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004339250128250661,0.0,0.0,9.128696382935672,0.0,9.041566627727496
245,chromaticindex256-8.mps.gz,2,305.335885,2468.743791,863,20756,0.974812,0.989547,34.090521,63.390626,3.0,3.0,11.0,3.0,9.821843563495618,1.0,0.0,0.0,9.73477299914839,0.2726842261023972,0.7273157738976028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021698819917135247,0.0,0.0,9.821843563495618,0.0,9.73477299914839
246,chromaticindex256-8.mps.gz,4,302.953639,2453.166768,863,20756,0.972011,1.001958,33.941667,63.124394,3.0,3.0,11.0,3.0,9.821843563495618,1.0,0.0,0.0,9.73477299914839,0.2726842261023972,0.7273157738976028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021698819917135247,0.0,0.0,9.821843563495618,0.0,9.73477299914839
247,chromaticindex256-8.mps.gz,8,307.691254,2468.765915,863,20756,0.974984,0.979729,35.017046,64.684118,3.0,3.0,11.0,3.0,9.821843563495618,1.0,0.0,0.0,9.73477299914839,0.2726842261023972,0.7273157738976028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021698819917135247,0.0,0.0,9.821843563495618,0.0,9.73477299914839
248,chromaticindex256-8.mps.gz,16,308.26682,2407.509133,863,20756,0.750226,0.977244,34.810865,64.170941,3.0,3.0,11.0,3.0,9.821843563495618,1.0,0.0,0.0,9.73477299914839,0.2726842261023972,0.7273157738976028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021698819917135247,0.0,0.0,9.821843563495618,0.0,9.73477299914839
249,chromaticindex256-8.mps.gz,32,287.745098,2480.923282,863,20756,0.994433,0.8057489999999999,30.929577,59.264591,3.0,3.0,11.0,3.0,9.821843563495618,1.0,0.0,0.0,9.73477299914839,0.2726842261023972,0.7273157738976028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021698819917135247,0.0,0.0,9.821843563495618,0.0,9.73477299914839
250,chromaticindex32-8.mps.gz,2,1.20738,4.323706,1,249,0.090823,0.087139,0.0,0.0,3.0,0.0,0.0,3.0,7.742402021815782,1.0,0.0,0.0,7.65491704784832,0.2723827569872099,0.7276172430127902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017344662876993527,0.0,0.0,7.742402021815782,0.0,7.65491704784832
251,chromaticindex32-8.mps.gz,4,1.206887,3.960467,1,249,0.081092,0.087139,0.0,0.0,3.0,0.0,0.0,3.0,7.742402021815782,1.0,0.0,0.0,7.65491704784832,0.2723827569872099,0.7276172430127902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017344662876993527,0.0,0.0,7.742402021815782,0.0,7.65491704784832
252,chromaticindex32-8.mps.gz,8,1.207906,3.969352,1,249,0.081092,0.087139,0.0,0.0,3.0,0.0,0.0,3.0,7.742402021815782,1.0,0.0,0.0,7.65491704784832,0.2723827569872099,0.7276172430127902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017344662876993527,0.0,0.0,7.742402021815782,0.0,7.65491704784832
253,chromaticindex32-8.mps.gz,16,1.270683,3.937781,1,249,0.0830549999999999,0.0871339999999999,0.0,0.0,3.0,0.0,0.0,3.0,7.742402021815782,1.0,0.0,0.0,7.65491704784832,0.2723827569872099,0.7276172430127902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017344662876993527,0.0,0.0,7.742402021815782,0.0,7.65491704784832
254,chromaticindex32-8.mps.gz,32,1.284771,3.93946,1,249,0.083053,0.084934,0.0,0.0,3.0,0.0,0.0,3.0,7.742402021815782,1.0,0.0,0.0,7.65491704784832,0.2723827569872099,0.7276172430127902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017344662876993527,0.0,0.0,7.742402021815782,0.0,7.65491704784832
255,chromaticindex512-7.mps.gz,2,6758.360319,1082.794927,36950,375,2.197074,2.465874,310.752829,634.581187,3.0,3.0,11.0,3.0,10.514990744055563,1.0,0.0,0.0,10.427949773825027,0.27270575005178893,0.727294249948211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010850052220512365,0.0,0.0,10.514990744055563,0.0,10.427949773825027
256,chromaticindex512-7.mps.gz,4,6749.038433,1077.926807,36950,375,2.20069,2.424338,312.51267,634.063781,3.0,3.0,11.0,3.0,10.514990744055563,1.0,0.0,0.0,10.427949773825027,0.27270575005178893,0.727294249948211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010850052220512365,0.0,0.0,10.514990744055563,0.0,10.427949773825027
257,chromaticindex512-7.mps.gz,8,6389.392336,1019.841261,36950,375,2.346304,2.314767,282.014042,608.560365,3.0,3.0,11.0,3.0,10.514990744055563,1.0,0.0,0.0,10.427949773825027,0.27270575005178893,0.727294249948211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010850052220512365,0.0,0.0,10.514990744055563,0.0,10.427949773825027
258,chromaticindex512-7.mps.gz,16,6743.514904,1017.71394,36950,375,2.34854,2.410248,299.794978,634.951319,3.0,3.0,11.0,3.0,10.514990744055563,1.0,0.0,0.0,10.427949773825027,0.27270575005178893,0.727294249948211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010850052220512365,0.0,0.0,10.514990744055563,0.0,10.427949773825027
259,chromaticindex512-7.mps.gz,32,7595.812344,1088.895459,36950,375,2.483672,2.502948,299.648467,629.36821,3.0,3.0,11.0,3.0,10.514990744055563,1.0,0.0,0.0,10.427949773825027,0.27270575005178893,0.727294249948211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010850052220512365,0.0,0.0,10.514990744055563,0.0,10.427949773825027
260,ci-s4.mps.gz,2,196.361929,62.613194,81683,36900,0.628298,0.618432,0.795678,31.509016,-82.59640741576601,47.75323019655569,51.0,1521.9303483374588,6.61338421837956,0.47651006711409394,0.20134228187919462,0.3221476510067114,10.171948578540798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06311403341106311,0.006625666323985149,0.0604992,8.14263,6.61338421837956,0.20134228187919462,10.171948578540798
261,ci-s4.mps.gz,4,196.360747,61.67268,81683,36900,0.623544,0.617254,0.794437,31.507606,-82.59640741576601,47.75323019655569,51.0,1521.9303483374588,6.61338421837956,0.47651006711409394,0.20134228187919462,0.3221476510067114,10.171948578540798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06311403341106311,0.006625666323985149,0.0604992,8.14263,6.61338421837956,0.20134228187919462,10.171948578540798
262,ci-s4.mps.gz,8,196.361929,61.991352,81683,36900,0.622815,0.6184339999999999,0.7955169999999999,31.508788,-82.59640741576601,47.75323019655569,51.0,1521.9303483374588,6.61338421837956,0.47651006711409394,0.20134228187919462,0.3221476510067114,10.171948578540798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06311403341106311,0.006625666323985149,0.0604992,8.14263,6.61338421837956,0.20134228187919462,10.171948578540798
263,ci-s4.mps.gz,16,195.31783,54.799488,81683,36900,0.564524,0.605161,0.7777109999999999,31.35688,-82.59640741576601,47.75323019655569,51.0,1521.9303483374588,6.61338421837956,0.47651006711409394,0.20134228187919462,0.3221476510067114,10.171948578540798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06311403341106311,0.006625666323985149,0.0604992,8.14263,6.61338421837956,0.20134228187919462,10.171948578540798
264,ci-s4.mps.gz,32,201.222165,57.846722,81683,36900,0.569723,0.603058,0.77627,31.594303,-82.59640741576601,47.75323019655569,51.0,1521.9303483374588,6.61338421837956,0.47651006711409394,0.20134228187919462,0.3221476510067114,10.171948578540798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06311403341106311,0.006625666323985149,0.0604992,8.14263,6.61338421837956,0.20134228187919462,10.171948578540798
265,co-100.mps.gz,2,10292.700342,18000.144105,6091,288640,17.554804,18.088624,49.241335,5686.187131,8260.0,1340576.9441059488,390.0,1992155.501285204,10.787606270703932,1.0,0.0,0.0,7.690286020676768,0.07910379515317786,0.0009144947416552355,0.0,0.0,0.0,0.9094650205761317,0.005029721079103796,0.0,0.0,0.01884840960086697,5.32082,2.10023,10.77511559050409,0.0,7.542213463193403
266,co-100.mps.gz,4,10345.071728,18000.008457,6091,252902,18.013813,18.007402,49.307633,5735.875908,8260.0,1340576.9441059488,390.0,1992155.501285204,10.787606270703932,1.0,0.0,0.0,7.690286020676768,0.07910379515317786,0.0009144947416552355,0.0,0.0,0.0,0.9094650205761317,0.005029721079103796,0.0,0.0,0.01884840960086697,5.32082,2.10023,10.77511559050409,0.0,7.542213463193403
267,co-100.mps.gz,8,10815.841142,18000.317281,6091,251722,18.246958,18.241087,49.355538,5921.643313,8260.0,1340576.9441059488,390.0,1992155.501285204,10.787606270703932,1.0,0.0,0.0,7.690286020676768,0.07910379515317786,0.0009144947416552355,0.0,0.0,0.0,0.9094650205761317,0.005029721079103796,0.0,0.0,0.01884840960086697,5.32082,2.10023,10.77511559050409,0.0,7.542213463193403
268,co-100.mps.gz,16,8587.106019,18000.009542,6091,333177,16.104078,15.915633,46.45998,4757.387914,8260.0,1340576.9441059488,390.0,1992155.501285204,10.787606270703932,1.0,0.0,0.0,7.690286020676768,0.07910379515317786,0.0009144947416552355,0.0,0.0,0.0,0.9094650205761317,0.005029721079103796,0.0,0.0,0.01884840960086697,5.32082,2.10023,10.77511559050409,0.0,7.542213463193403
269,co-100.mps.gz,32,8488.890679,18000.004345,6091,310629,17.918606,16.116562,46.559514,4721.492635,8260.0,1340576.9441059488,390.0,1992155.501285204,10.787606270703932,1.0,0.0,0.0,7.690286020676768,0.07910379515317786,0.0009144947416552355,0.0,0.0,0.0,0.9094650205761317,0.005029721079103796,0.0,0.0,0.01884840960086697,5.32082,2.10023,10.77511559050409,0.0,7.542213463193403
270,cod105.mps.gz,2,98.758296,21.940907,3,3,2.811422,2.740607,5.44377,82.492151,-480.0,-14.976773879641916,163.0,-13.784316051598404,6.931471805599453,1.0,0.0,0.0,6.931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546875,0.0,0.0,6.931471805599453,0.0,6.931471805599453
271,cod105.mps.gz,4,98.612455,22.693764,3,3,2.760775,2.789465,5.496141,82.380724,-480.0,-14.976773879641916,163.0,-13.784316051598404,6.931471805599453,1.0,0.0,0.0,6.931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546875,0.0,0.0,6.931471805599453,0.0,6.931471805599453
272,cod105.mps.gz,8,98.986595,22.739239,3,3,2.755235,2.790178,5.493908,82.700213,-480.0,-14.976773879641916,163.0,-13.784316051598404,6.931471805599453,1.0,0.0,0.0,6.931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546875,0.0,0.0,6.931471805599453,0.0,6.931471805599453
273,cod105.mps.gz,16,93.538052,21.478601,3,3,2.643474,2.574068,5.099821,78.080489,-480.0,-14.976773879641916,163.0,-13.784316051598404,6.931471805599453,1.0,0.0,0.0,6.931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546875,0.0,0.0,6.931471805599453,0.0,6.931471805599453
274,cod105.mps.gz,32,93.4822,21.506768,3,3,2.642002,2.579971,5.105562,78.045176,-480.0,-14.976773879641916,163.0,-13.784316051598404,6.931471805599453,1.0,0.0,0.0,6.931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546875,0.0,0.0,6.931471805599453,0.0,6.931471805599453
275,comp08-2idx.mps.gz,2,1228.527631,18000.006075,4218,453776,3.893906,5.910032,8.985079,577.420747,30.585101231898744,0.0,48.0,31.47541507024265,9.354786976341211,0.9942011424614852,0.0057988575385148,0.0,9.436359784035856,0.0,0.0,0.03095086151882578,0.006860242501595405,0.0,0.0,0.0,0.0,0.08399808551372048,0.0003563080892375294,1.83885,0.0,9.340929941679784,0.00587977182974989,9.430198532298864
276,comp08-2idx.mps.gz,4,1227.992324,18000.005212,4218,441848,5.254157,5.82411,8.903758,576.874872,30.585101231898744,0.0,48.0,31.47541507024265,9.354786976341211,0.9942011424614852,0.0057988575385148,0.0,9.436359784035856,0.0,0.0,0.03095086151882578,0.006860242501595405,0.0,0.0,0.0,0.0,0.08399808551372048,0.0003563080892375294,1.83885,0.0,9.340929941679784,0.00587977182974989,9.430198532298864
277,comp08-2idx.mps.gz,8,1221.145094,18000.046904,4218,441919,5.254157,5.221912,8.410873,571.814726,30.585101231898744,0.0,48.0,31.47541507024265,9.354786976341211,0.9942011424614852,0.0057988575385148,0.0,9.436359784035856,0.0,0.0,0.03095086151882578,0.006860242501595405,0.0,0.0,0.0,0.0,0.08399808551372048,0.0003563080892375294,1.83885,0.0,9.340929941679784,0.00587977182974989,9.430198532298864
278,comp08-2idx.mps.gz,16,1222.839647,18000.006479,4218,438202,5.864901,3.941537,7.092598,580.236555,30.585101231898744,0.0,48.0,31.47541507024265,9.354786976341211,0.9942011424614852,0.0057988575385148,0.0,9.436359784035856,0.0,0.0,0.03095086151882578,0.006860242501595405,0.0,0.0,0.0,0.0,0.08399808551372048,0.0003563080892375294,1.83885,0.0,9.340929941679784,0.00587977182974989,9.430198532298864
279,comp08-2idx.mps.gz,32,1234.672945,18000.006039,4218,438017,5.845886,4.309799,7.514956,587.006957,30.585101231898744,0.0,48.0,31.47541507024265,9.354786976341211,0.9942011424614852,0.0057988575385148,0.0,9.436359784035856,0.0,0.0,0.03095086151882578,0.006860242501595405,0.0,0.0,0.0,0.0,0.08399808551372048,0.0003563080892375294,1.83885,0.0,9.340929941679784,0.00587977182974989,9.430198532298864
280,core2536-691.mps.gz,2,378.622766,1269.282931,893,1199,1.3480379999999998,1.5007549999999998,19.661487,62.245212,8.0,688.4760340423485,15.0,688.6085437438093,9.635150486348124,0.9994114954554372,0.0,0.0005885045445628719,7.839525581704678,0.0,0.0,0.9952737298148877,0.0,0.0,0.0,0.0,0.0,0.0007877116975187081,0.004577489354779234,3.0,0.00118157,9.634169164101305,0.0,7.826044013518965
281,core2536-691.mps.gz,4,379.378937,1168.889947,893,1199,1.316568,1.538423,19.649072,62.292709,8.0,688.4760340423485,15.0,688.6085437438093,9.635150486348124,0.9994114954554372,0.0,0.0005885045445628719,7.839525581704678,0.0,0.0,0.9952737298148877,0.0,0.0,0.0,0.0,0.0,0.0007877116975187081,0.004577489354779234,3.0,0.00118157,9.634169164101305,0.0,7.826044013518965
282,core2536-691.mps.gz,8,396.93928,1171.356246,893,1199,1.31619,1.32586,20.42604,64.88242,8.0,688.4760340423485,15.0,688.6085437438093,9.635150486348124,0.9994114954554372,0.0,0.0005885045445628719,7.839525581704678,0.0,0.0,0.9952737298148877,0.0,0.0,0.0,0.0,0.0,0.0007877116975187081,0.004577489354779234,3.0,0.00118157,9.634169164101305,0.0,7.826044013518965
283,core2536-691.mps.gz,16,382.139363,1216.703557,893,1199,1.537365,1.441287,21.188933,64.281426,8.0,688.4760340423485,15.0,688.6085437438093,9.635150486348124,0.9994114954554372,0.0,0.0005885045445628719,7.839525581704678,0.0,0.0,0.9952737298148877,0.0,0.0,0.0,0.0,0.0,0.0007877116975187081,0.004577489354779234,3.0,0.00118157,9.634169164101305,0.0,7.826044013518965
284,core2536-691.mps.gz,32,372.983996,1179.967014,893,1199,1.538166,1.211026,19.024517,61.430006,8.0,688.4760340423485,15.0,688.6085437438093,9.635150486348124,0.9994114954554372,0.0,0.0005885045445628719,7.839525581704678,0.0,0.0,0.9952737298148877,0.0,0.0,0.0,0.0,0.0,0.0007877116975187081,0.004577489354779234,3.0,0.00118157,9.634169164101305,0.0,7.826044013518965
285,csched007.mps.gz,2,2431.268154,18000.006602,123917,4080862,0.088546,0.090074,0.458399,57.730071,-3648.0,274.18999999999915,28.0,303.61114058597605,7.471932078245122,0.8287827076222981,0.0,0.17121729237770195,5.860786223465865,0.14245014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7065527065527065,0.010337764035147426,0.0,0.665231,7.470224135899966,0.0,5.8522024797744745
286,csched007.mps.gz,4,2427.480798,18000.014951,123917,4077081,0.088624,0.090074,0.458399,57.730071,-3648.0,274.18999999999915,28.0,303.61114058597605,7.471932078245122,0.8287827076222981,0.0,0.17121729237770195,5.860786223465865,0.14245014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7065527065527065,0.010337764035147426,0.0,0.665231,7.470224135899966,0.0,5.8522024797744745
287,csched007.mps.gz,8,2422.75838,18000.007674,123917,3703628,0.093932,0.0947129999999999,0.468194,57.318557,-3648.0,274.18999999999915,28.0,303.61114058597605,7.471932078245122,0.8287827076222981,0.0,0.17121729237770195,5.860786223465865,0.14245014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7065527065527065,0.010337764035147426,0.0,0.665231,7.470224135899966,0.0,5.8522024797744745
288,csched007.mps.gz,16,2502.643932,18000.005903,123917,4060219,0.089395,0.092642,0.4785919999999999,58.936116,-3648.0,274.18999999999915,28.0,303.61114058597605,7.471932078245122,0.8287827076222981,0.0,0.17121729237770195,5.860786223465865,0.14245014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7065527065527065,0.010337764035147426,0.0,0.665231,7.470224135899966,0.0,5.8522024797744745
289,csched007.mps.gz,32,2476.344957,18000.0049,123917,4044097,0.089394,0.0938539999999999,0.475877,58.653931,-3648.0,274.18999999999915,28.0,303.61114058597605,7.471932078245122,0.8287827076222981,0.0,0.17121729237770195,5.860786223465865,0.14245014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7065527065527065,0.010337764035147426,0.0,0.665231,7.470224135899966,0.0,5.8522024797744745
290,csched008.mps.gz,2,965.009769,1259.922747,56979,177227,0.112979,0.108611,0.709326,55.477396,171.0,171.0,24.0,171.0,7.336936913707618,0.8359375,0.0,0.1640625,5.860786223465865,0.14245014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6837606837606838,0.010548358855650522,0.0,0.650942,7.336285660021297,0.0,5.730099782973574
291,csched008.mps.gz,4,1022.269536,1190.611718,56979,177227,0.105111,0.1149879999999999,0.757366,58.86463,171.0,171.0,24.0,171.0,7.336936913707618,0.8359375,0.0,0.1640625,5.860786223465865,0.14245014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6837606837606838,0.010548358855650522,0.0,0.650942,7.336285660021297,0.0,5.730099782973574
292,csched008.mps.gz,8,996.886589,1180.974166,56979,177227,0.105112,0.112027,0.740012,57.205185,171.0,171.0,24.0,171.0,7.336936913707618,0.8359375,0.0,0.1640625,5.860786223465865,0.14245014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6837606837606838,0.010548358855650522,0.0,0.650942,7.336285660021297,0.0,5.730099782973574
293,csched008.mps.gz,16,1000.887979,1258.395707,56979,177227,0.1125839999999999,0.1120279999999999,0.739798,57.439129,171.0,171.0,24.0,171.0,7.336936913707618,0.8359375,0.0,0.1640625,5.860786223465865,0.14245014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6837606837606838,0.010548358855650522,0.0,0.650942,7.336285660021297,0.0,5.730099782973574
294,csched008.mps.gz,32,1000.209726,1239.119746,56979,177227,0.111944,0.1120279999999999,0.7406469999999999,57.33125,171.0,171.0,24.0,171.0,7.336936913707618,0.8359375,0.0,0.1640625,5.860786223465865,0.14245014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6837606837606838,0.010548358855650522,0.0,0.650942,7.336285660021297,0.0,5.730099782973574
295,csched010.mps.gz,2,2770.673979,4568.866514,98303,1030671,0.177762,0.169339,0.500423,77.37635,-3237.0,337.5798099156091,33.0,361.3727771197555,7.471932078245122,0.8287827076222981,0.0,0.17121729237770195,5.860786223465865,0.14245014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7094017094017094,0.010332902255541619,0.0,0.63403,7.471932078245122,0.0,5.860786223465865
296,csched010.mps.gz,4,2953.906791,4639.780214,98303,1030671,0.172533,0.177449,0.527096,81.305873,-3237.0,337.5798099156091,33.0,361.3727771197555,7.471932078245122,0.8287827076222981,0.0,0.17121729237770195,5.860786223465865,0.14245014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7094017094017094,0.010332902255541619,0.0,0.63403,7.471932078245122,0.0,5.860786223465865
297,csched010.mps.gz,8,2845.201818,4632.827286,98303,1030671,0.175619,0.1749119999999999,0.5210589999999999,78.67826,-3237.0,337.5798099156091,33.0,361.3727771197555,7.471932078245122,0.8287827076222981,0.0,0.17121729237770195,5.860786223465865,0.14245014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7094017094017094,0.010332902255541619,0.0,0.63403,7.471932078245122,0.0,5.860786223465865
298,csched010.mps.gz,16,2943.083379,4488.640038,98303,1030671,0.174586,0.183112,0.5433049999999999,82.655411,-3237.0,337.5798099156091,33.0,361.3727771197555,7.471932078245122,0.8287827076222981,0.0,0.17121729237770195,5.860786223465865,0.14245014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7094017094017094,0.010332902255541619,0.0,0.63403,7.471932078245122,0.0,5.860786223465865
299,csched010.mps.gz,32,2998.087923,4335.816124,98303,1030671,0.168212,0.1809009999999999,0.541079,82.286455,-3237.0,337.5798099156091,33.0,361.3727771197555,7.471932078245122,0.8287827076222981,0.0,0.17121729237770195,5.860786223465865,0.14245014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7094017094017094,0.010332902255541619,0.0,0.63403,7.471932078245122,0.0,5.860786223465865
300,cvs16r70-62.mps.gz,2,16159.689856,5616.929093,459553,524799,0.518058,0.518566,1.777584,9.770497,-798.0,-56.03137460381464,20.0,-54.52951815916871,7.655390644826152,1.0,0.0,0.0,8.094988759303774,0.0,0.018913971934106162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012295006193724924,0.0,0.0,7.655390644826152,0.0,8.094988759303774
301,cvs16r70-62.mps.gz,4,16805.970666,5627.850411,459553,524799,0.519342,0.536415,1.898445,10.553688,-798.0,-56.03137460381464,20.0,-54.52951815916871,7.655390644826152,1.0,0.0,0.0,8.094988759303774,0.0,0.018913971934106162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012295006193724924,0.0,0.0,7.655390644826152,0.0,8.094988759303774
302,cvs16r70-62.mps.gz,8,16836.757594,5613.825736,459553,524799,0.51795,0.536175,1.898369,10.551671,-798.0,-56.03137460381464,20.0,-54.52951815916871,7.655390644826152,1.0,0.0,0.0,8.094988759303774,0.0,0.018913971934106162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012295006193724924,0.0,0.0,7.655390644826152,0.0,8.094988759303774
303,cvs16r70-62.mps.gz,16,16837.42055,5629.754291,459553,524799,0.5333129999999999,0.536177,1.898036,10.55562,-798.0,-56.03137460381464,20.0,-54.52951815916871,7.655390644826152,1.0,0.0,0.0,8.094988759303774,0.0,0.018913971934106162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012295006193724924,0.0,0.0,7.655390644826152,0.0,8.094988759303774
304,cvs16r70-62.mps.gz,32,16041.257027,5595.45598,459553,524799,0.539276,0.498382,1.767134,10.002423,-798.0,-56.03137460381464,20.0,-54.52951815916871,7.655390644826152,1.0,0.0,0.0,8.094988759303774,0.0,0.018913971934106162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012295006193724924,0.0,0.0,7.655390644826152,0.0,8.094988759303774
305,dano3_3.mps.gz,2,136.628067,144.978215,16,20,0.852981,0.913214,60.112093,88.885345,288.5,576.2473826729314,3.0,576.2523320640265,9.537699784080726,0.0049736899012470265,0.0,0.995026310098753,8.07153089355666,0.0,0.0,0.0,0.0009369144284821987,0.0,0.0,0.0,0.0,0.7854465958775765,0.0017931694370539786,0.0,1.39624,9.537699784080726,0.0,8.07153089355666
306,dano3_3.mps.gz,4,132.365754,144.893158,16,20,0.925923,1.004476,58.06135,86.285469,288.5,576.2473826729314,3.0,576.2523320640265,9.537699784080726,0.0049736899012470265,0.0,0.995026310098753,8.07153089355666,0.0,0.0,0.0,0.0009369144284821987,0.0,0.0,0.0,0.0,0.7854465958775765,0.0017931694370539786,0.0,1.39624,9.537699784080726,0.0,8.07153089355666
307,dano3_3.mps.gz,8,138.495889,143.81066,16,20,0.914734,0.913207,60.772033,90.065454,288.5,576.2473826729314,3.0,576.2523320640265,9.537699784080726,0.0049736899012470265,0.0,0.995026310098753,8.07153089355666,0.0,0.0,0.0,0.0009369144284821987,0.0,0.0,0.0,0.0,0.7854465958775765,0.0017931694370539786,0.0,1.39624,9.537699784080726,0.0,8.07153089355666
